process,pid,rss,full_rss,uss,event,children,time
mp_sub_balancing_mgra_7,17272,161_959_936,161_959_936,133_148_672,pipeline.run_model sub_balancing.geography=mgra start,0,2023/12/28 16:53:46.509731
