process,pid,rss,full_rss,uss,event,children,time
mp_sub_balancing_mgra_2,7460,162_189_312,162_189_312,133_378_048,pipeline.run_model sub_balancing.geography=mgra start,0,2023/12/28 16:53:40.437105
