mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
4991,17,12,2,1,1,1,9,9,1,2,0,1,2,0,2,1,16,0,0,10,2,5,2,2,11,2,4,4,1,9,2,1,2,3,3,1,1,0,0,0,0,11
4992,249,313,34,20,41,32,49,68,47,52,91,55,60,13,79,6,446,3,4,24,0,18,19,90,127,31,45,40,11,56,71,5,6,31,20,31,20,14,0,0,0,127
4993,16,24,1,1,3,3,3,6,6,6,5,6,0,0,2,1,8,0,0,29,5,6,3,3,17,4,7,4,2,11,6,0,0,1,2,5,3,6,0,0,0,17
4994,29,50,6,6,5,4,7,8,10,9,12,9,3,0,23,0,52,0,0,4,1,5,5,11,22,9,9,4,0,17,5,0,1,6,6,6,0,3,0,0,0,22
4995,168,238,24,17,33,6,18,66,72,36,38,50,39,7,62,36,183,3,11,111,23,38,25,46,132,39,50,34,9,93,39,7,4,39,22,31,15,14,0,0,9,141
4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4998,68,76,7,8,9,3,11,25,20,16,15,19,10,1,33,0,53,1,5,52,3,12,8,19,42,6,15,14,7,18,24,2,4,8,14,7,4,3,0,0,0,42
4999,97,151,37,16,20,11,18,39,54,13,23,13,1,3,20,38,123,0,9,58,19,33,18,23,93,17,27,40,9,49,44,5,9,21,22,18,10,8,0,0,0,93
5000,132,174,4,26,20,8,17,33,17,41,41,47,35,17,63,9,126,1,15,92,21,36,17,33,107,31,42,26,8,81,26,2,5,12,19,19,18,32,0,0,0,107
5001,129,128,19,15,2,0,21,98,37,14,22,19,5,5,10,19,107,0,2,119,71,51,15,6,143,32,43,53,15,128,15,9,11,31,34,38,8,12,0,0,0,143
5002,33,32,1,2,0,3,42,3,0,1,9,1,0,3,4,1,15,0,0,45,7,10,5,4,26,5,9,8,4,19,7,0,2,2,3,2,6,11,0,0,0,26
5003,376,444,27,61,88,46,75,67,130,82,77,104,49,14,250,87,270,3,124,86,34,78,44,100,256,62,79,87,28,122,134,9,51,44,66,62,17,7,0,0,0,256
5004,50,55,10,8,6,0,3,15,8,17,20,16,1,1,27,4,25,0,0,49,9,15,11,7,42,6,15,14,7,27,15,1,0,4,9,14,7,7,0,0,0,42
5005,21,31,3,2,7,5,4,7,3,10,3,8,0,0,2,0,50,0,0,0,2,5,3,6,16,2,7,5,2,7,9,2,2,4,6,2,0,0,0,0,0,16
5006,235,323,50,33,46,32,42,71,79,73,58,52,20,2,7,7,502,0,8,34,2,26,28,84,140,31,43,52,14,64,76,12,17,57,18,21,6,9,0,0,0,140
5007,220,204,20,20,49,30,25,28,35,72,45,41,55,4,63,1,69,6,27,258,26,43,36,46,151,34,44,58,15,84,67,0,3,10,24,20,22,72,0,0,0,151
5008,40,52,10,12,11,3,5,13,13,7,4,5,8,1,4,26,45,0,0,17,3,7,7,11,28,3,10,10,5,10,18,0,1,8,5,8,2,4,0,0,0,28
5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,9,5,1,1,3,2,0,2,2,1,1,1,0,0,0,4,3,0,0,7,1,3,2,0,6,1,2,3,0,3,3,0,1,2,2,1,0,0,0,0,0,6
5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,70,98,10,0,2,0,1,5,10,5,22,63,37,13,20,1,23,12,0,112,63,33,11,3,110,23,29,47,11,110,0,5,11,20,34,22,10,8,0,0,0,110
5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,49,80,5,19,19,4,11,33,13,6,7,10,0,2,17,19,47,1,4,41,9,14,10,11,44,7,16,14,7,25,19,0,1,7,8,11,9,8,0,0,0,44
5015,66,56,11,6,5,4,4,23,13,12,17,16,9,2,0,2,42,1,2,75,10,17,11,11,49,8,18,16,7,35,14,2,6,11,8,10,3,9,0,0,0,49
5016,138,130,15,11,23,11,33,48,21,31,40,25,9,1,1,14,215,0,18,20,5,16,15,37,73,14,21,30,8,41,32,12,9,21,15,13,3,0,0,0,0,73
5017,27,65,7,7,7,3,7,10,22,6,15,4,3,1,20,1,21,0,7,43,15,16,9,5,45,7,16,15,7,31,14,0,1,4,7,10,8,15,0,0,0,45
5018,325,359,33,29,44,19,59,203,115,63,45,37,27,10,113,14,256,7,17,277,98,136,37,39,310,76,118,87,29,259,51,16,24,61,97,46,47,19,0,0,0,310
5019,245,293,20,19,29,25,25,68,49,59,72,25,103,44,131,12,266,74,9,46,4,30,27,83,144,39,56,40,9,83,61,4,5,27,32,36,20,20,0,0,0,144
5020,10,14,1,3,2,3,6,1,2,1,1,2,1,1,0,0,20,0,1,3,2,3,2,2,9,1,3,4,1,5,4,2,1,2,2,1,1,0,0,0,0,9
5021,193,188,22,29,13,3,29,63,62,42,57,40,18,3,238,29,40,2,12,60,17,40,19,47,123,42,54,20,7,98,25,4,8,8,20,30,39,14,0,0,0,123
5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,40,47,3,9,11,3,5,7,10,11,11,11,3,3,2,0,18,0,0,67,10,16,5,4,35,9,14,7,5,24,11,1,1,5,5,8,5,10,0,0,0,35
5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,22,28,3,6,2,3,1,1,7,9,12,4,1,1,19,0,8,0,0,23,3,5,3,6,17,7,6,4,0,12,5,0,1,1,0,2,1,12,0,0,0,17
5028,298,237,29,38,18,27,42,89,67,34,89,60,40,2,101,7,330,18,37,42,17,38,29,73,157,46,59,41,11,114,43,12,3,28,44,52,9,9,0,0,0,157
5029,67,70,9,13,11,2,17,16,34,10,8,9,5,3,15,7,36,9,6,64,13,18,9,11,51,13,19,13,6,30,21,1,0,11,12,11,6,10,0,0,0,51
5030,26,14,1,0,2,1,0,4,12,2,14,2,0,2,0,2,12,0,0,26,12,9,2,0,23,2,9,8,4,19,4,0,2,3,5,6,4,3,0,0,0,23
5031,26,44,2,4,0,1,0,20,13,11,6,7,4,2,10,0,6,0,7,47,18,14,4,2,38,10,14,9,5,33,5,0,4,7,9,9,3,6,0,0,0,38
5032,34,23,2,0,1,0,1,12,17,8,7,5,0,4,2,3,18,0,0,34,16,12,3,2,33,6,14,9,4,29,4,1,3,6,7,4,6,6,0,0,0,33
5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,119,101,7,0,5,2,165,23,8,0,0,10,0,0,33,13,66,2,17,89,33,35,16,13,97,17,29,42,9,77,20,11,6,43,23,4,5,5,0,0,0,97
5035,207,187,34,31,29,26,22,42,67,52,45,28,15,3,257,0,11,0,8,118,6,19,15,60,100,23,36,34,7,44,56,0,0,5,8,22,15,50,0,0,0,100
5036,127,140,15,12,20,7,23,48,28,28,27,28,15,16,14,20,100,5,15,113,18,35,17,28,98,19,36,34,9,58,40,7,7,34,30,12,7,1,0,0,0,98
5037,50,86,6,7,8,2,9,10,32,14,13,18,12,5,8,7,36,0,7,78,23,27,5,7,62,16,23,17,6,47,15,6,5,13,9,13,7,9,0,0,0,62
5038,121,148,12,10,19,17,32,29,25,27,33,18,27,20,89,18,121,1,20,20,26,40,17,21,104,28,36,34,6,71,33,17,30,36,12,5,0,4,0,0,0,104
5039,158,167,16,22,22,15,16,54,36,35,34,35,27,13,6,12,272,2,12,21,8,17,17,46,88,23,34,25,6,39,49,8,18,21,21,8,7,5,0,0,0,88
5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,4,8,0,1,0,0,1,5,0,1,2,1,1,0,0,0,11,0,0,1,0,0,1,3,4,0,1,3,0,1,3,0,1,1,2,0,0,0,0,0,0,4
5042,30,46,3,8,2,1,2,19,11,3,6,12,9,0,1,2,21,1,0,51,7,8,6,5,26,6,10,6,4,16,10,1,2,7,6,2,3,5,0,0,0,26
5043,134,163,20,22,28,17,22,49,27,20,44,24,20,4,16,3,245,5,0,28,29,41,21,27,118,26,42,42,8,75,43,16,30,31,33,7,1,0,0,0,0,118
5044,179,252,24,19,32,13,16,64,68,54,37,57,33,14,54,30,192,15,12,128,22,37,28,53,140,40,46,44,10,91,49,7,4,41,24,32,17,15,0,0,0,140
5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,41,50,2,3,1,2,7,19,12,10,9,15,8,3,4,1,12,0,1,73,14,18,7,6,45,7,16,15,7,35,10,1,3,9,9,3,7,13,0,0,0,45
5047,55,77,7,4,12,4,7,17,23,7,14,16,15,6,33,5,78,2,6,8,11,17,9,15,52,9,20,16,7,32,20,12,9,12,13,3,0,3,0,0,0,52
5048,58,97,18,10,17,8,6,32,24,9,13,8,6,4,7,16,82,2,2,46,13,21,12,12,58,10,20,21,7,33,25,4,7,12,13,11,7,4,0,0,0,58
5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,28,303
5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,44,58,3,4,2,5,8,13,10,19,16,8,12,2,0,2,34,3,1,62,8,14,7,10,39,6,14,13,6,26,13,0,2,4,6,9,5,13,0,0,0,39
5052,42,43,4,11,9,3,1,22,16,13,4,1,0,1,2,9,35,0,0,39,21,17,6,2,46,7,18,14,7,37,9,0,5,17,9,9,3,3,0,0,0,46
5053,209,231,15,19,29,26,37,68,51,54,66,46,18,11,18,13,370,3,0,36,24,49,28,48,149,33,42,59,15,86,63,9,26,29,37,24,12,12,0,0,0,149
5054,62,66,1,12,18,6,5,7,14,20,16,23,3,3,8,1,29,1,5,84,10,13,12,14,49,8,18,16,7,32,17,0,0,4,4,5,4,32,0,0,0,49
5055,65,70,10,11,25,7,10,18,17,15,7,8,2,5,30,13,72,0,10,10,5,9,9,16,39,6,14,13,6,20,19,5,9,8,9,7,0,1,0,0,0,39
5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5057,78,108,3,4,9,11,28,13,17,25,15,33,19,9,13,2,30,1,17,123,34,35,11,10,90,17,27,38,8,69,21,4,1,8,18,14,9,36,0,0,0,90
5058,53,54,9,9,10,6,4,23,5,15,6,9,6,5,5,0,30,0,3,69,7,14,9,9,39,6,14,13,6,20,19,1,3,7,5,10,6,7,0,0,0,39
5059,36,35,3,1,2,2,2,15,12,8,8,10,5,3,0,0,7,0,2,62,14,13,5,3,35,5,12,12,6,27,8,0,3,7,8,2,6,9,0,0,0,35
5060,109,116,11,14,4,6,26,37,27,28,21,32,16,3,14,9,39,3,24,136,32,36,14,16,98,19,35,37,7,66,32,3,13,24,18,12,7,21,0,0,0,98
5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,51,61,7,6,12,3,16,15,9,21,12,7,0,4,10,0,96,0,2,4,6,10,6,12,34,5,12,11,6,13,21,5,5,9,10,5,0,0,0,0,0,34
5064,163,236,14,19,25,5,14,74,40,42,43,66,48,9,24,22,102,7,9,235,52,62,38,26,178,42,57,61,18,141,37,20,14,46,56,22,17,3,0,0,0,178
5065,30,24,2,1,3,0,0,2,9,14,3,13,2,5,0,2,3,0,0,49,7,8,4,5,24,3,9,8,4,17,7,1,0,1,2,5,4,11,0,0,0,24
5066,66,61,13,4,6,4,3,24,14,16,10,12,16,5,2,10,32,0,11,72,26,23,10,10,69,13,22,27,7,55,14,3,8,7,8,8,7,28,0,0,0,69
5067,30,39,1,3,8,8,11,5,13,7,2,10,1,0,0,0,16,0,0,53,5,12,5,3,25,4,8,9,4,12,13,0,0,3,5,4,3,10,0,0,0,25
5068,78,136,16,17,14,2,20,42,31,25,17,15,7,8,24,25,121,1,5,38,33,37,14,14,98,18,29,42,9,73,25,14,13,30,24,15,2,0,0,0,0,98
5069,130,153,21,17,31,16,25,44,35,32,38,8,11,5,31,31,137,1,14,69,15,36,11,35,97,26,35,29,7,65,32,7,11,18,24,21,9,7,0,0,0,97
5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,105,111,10,9,24,24,16,17,27,41,13,15,17,3,65,2,25,0,58,66,10,24,15,21,70,14,20,29,7,28,42,1,2,6,7,12,6,36,0,0,0,70
5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,196,194,44,42,12,9,27,70,48,37,43,37,15,6,90,10,229,2,14,45,12,27,19,54,112,25,34,42,11,51,61,13,28,28,26,12,5,0,0,0,0,112
5074,43,67,8,8,6,3,10,6,24,19,4,11,7,4,0,0,42,0,0,68,13,18,9,9,49,8,18,16,7,36,13,7,0,11,8,12,2,9,0,0,0,49
5075,79,99,13,13,12,9,15,9,39,27,18,14,3,6,20,0,117,0,8,33,22,29,13,9,73,14,27,24,8,49,24,5,7,20,17,19,0,5,0,0,0,73
5076,114,109,11,8,17,7,12,51,36,17,35,17,10,2,4,11,57,1,30,120,45,43,15,10,113,25,36,43,9,96,17,7,13,26,32,17,11,7,0,0,14,127
5077,101,115,9,9,21,10,13,13,19,21,23,39,39,0,11,1,30,2,14,158,11,22,16,26,75,14,23,30,8,51,24,0,0,8,11,10,9,37,0,0,0,75
5078,206,275,14,31,41,16,44,36,89,67,43,61,23,16,55,24,100,6,59,237,74,87,34,27,222,53,77,68,24,161,61,21,20,48,30,44,22,37,0,0,0,222
5079,106,138,27,26,14,13,21,37,38,23,22,12,5,6,10,15,151,0,27,41,17,36,18,22,93,17,29,38,9,49,44,8,10,24,25,16,3,7,0,0,0,93
5080,61,92,7,15,20,8,12,25,19,18,16,6,7,0,5,22,80,4,8,34,10,19,8,16,53,15,22,10,6,37,16,4,7,10,12,13,5,2,0,0,0,53
5081,439,426,75,24,3,12,114,274,144,78,93,31,9,8,116,10,282,11,15,431,206,171,54,26,457,108,166,138,45,382,75,7,23,66,162,109,58,32,0,0,0,457
5082,14,16,2,4,7,1,1,0,4,2,3,4,0,2,0,0,6,0,0,24,5,5,3,0,13,1,6,5,1,8,5,0,0,0,2,1,3,7,0,0,0,13
5083,60,113,7,15,30,9,7,9,29,30,16,11,7,3,83,0,24,0,17,49,14,23,13,15,65,13,24,21,7,32,33,2,0,2,3,5,7,46,0,0,0,65
5084,41,48,10,10,5,4,9,15,15,8,1,9,2,1,1,0,83,0,0,5,3,12,5,10,30,4,11,10,5,10,20,1,6,12,7,3,0,1,0,0,0,30
5085,106,149,3,18,26,5,11,36,38,42,31,22,22,1,101,6,36,3,0,109,23,33,25,22,103,20,29,45,9,71,32,1,2,0,28,10,24,38,0,0,0,103
5086,144,144,9,9,14,12,27,41,30,33,34,29,46,4,61,11,31,0,23,162,16,29,24,33,102,20,30,43,9,57,45,1,2,7,14,26,11,41,0,0,0,102
5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,349,251,38,33,30,32,22,118,73,105,53,51,39,6,119,0,64,15,44,358,106,112,44,28,290,68,106,87,29,219,71,14,14,40,56,63,38,65,0,0,0,290
5090,131,132,12,18,13,9,21,45,29,15,42,33,19,7,46,0,163,9,21,24,10,20,14,33,77,15,21,33,8,44,33,5,1,14,24,24,6,3,0,0,0,77
5091,50,59,6,6,10,4,1,12,24,18,11,12,3,2,7,3,37,0,7,55,10,15,8,9,42,6,17,12,7,28,14,0,0,3,8,12,9,10,0,0,0,42
5092,700,671,151,152,103,63,100,145,181,208,95,112,38,23,441,25,712,14,57,122,34,87,71,194,386,109,161,84,32,239,147,0,21,26,63,97,99,80,0,0,0,386
5093,454,519,43,64,99,42,98,145,123,61,100,104,71,23,50,29,764,27,4,99,99,145,66,78,388,91,158,104,35,270,118,52,94,100,110,28,4,0,0,0,0,388
5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,21,26,3,2,3,1,3,12,6,9,4,3,0,1,1,0,44,0,0,2,0,2,3,8,13,1,7,4,1,7,6,0,2,5,3,2,1,0,0,0,0,13
5096,26,28,3,2,1,2,3,11,9,6,4,6,7,0,0,0,4,0,1,49,10,10,4,2,26,3,9,10,4,20,6,0,1,6,6,1,2,10,0,0,0,26
5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,61,65,14,6,12,12,12,4,19,19,15,6,4,3,4,0,71,2,0,49,9,14,9,11,43,7,15,14,7,22,21,3,2,10,8,6,2,12,0,0,0,43
5100,25,62,5,3,0,0,18,13,12,8,7,5,5,11,5,3,31,2,1,45,18,16,8,2,44,7,16,14,7,34,10,3,7,11,11,8,1,3,0,0,0,44
5101,59,62,3,5,10,3,12,4,7,8,24,21,16,8,3,2,27,3,2,84,13,22,8,8,51,14,21,10,6,42,9,1,3,4,7,7,4,25,0,0,0,51
5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,181,176,28,29,28,10,18,36,61,21,72,38,13,3,51,4,257,2,2,41,6,20,13,53,92,17,26,40,9,39,53,6,6,19,21,17,13,10,0,0,0,92
5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,57,56,6,5,5,2,9,14,13,14,12,15,12,6,28,5,28,0,3,49,8,15,8,13,44,14,18,9,3,34,10,1,2,6,6,7,6,16,0,0,0,44
5106,15,8,0,0,0,0,2,5,11,2,2,1,0,0,2,2,6,0,0,13,7,6,1,0,14,3,6,4,1,12,2,0,0,1,3,4,3,3,0,0,0,14
5107,180,185,27,21,24,7,26,53,60,44,58,25,15,5,8,24,291,1,0,41,32,54,23,33,142,31,54,47,10,97,45,9,23,45,44,13,7,1,0,0,0,142
5108,270,279,38,30,49,33,61,85,61,89,63,21,12,7,51,28,246,2,34,188,13,32,24,80,149,35,56,45,13,73,76,23,13,50,31,31,1,0,0,0,0,149
5109,157,191,20,20,14,9,37,49,38,41,45,48,21,6,17,1,297,1,4,28,12,26,18,48,104,20,29,45,10,49,55,7,14,30,24,22,6,1,0,0,0,104
5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,120,126,7,17,22,13,16,38,28,39,15,32,10,9,29,5,85,1,18,108,20,32,15,23,90,25,37,25,3,70,20,9,10,15,14,21,12,9,0,0,0,90
5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,82,143,19,11,22,17,19,37,14,23,44,6,12,1,22,31,93,2,7,70,13,28,13,25,79,17,26,28,8,54,25,3,7,12,24,12,13,8,0,0,0,79
5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,8,5,0,0,0,0,0,0,4,1,5,3,0,0,0,3,0,0,0,10,3,3,0,0,6,1,2,3,0,6,0,1,1,1,2,0,0,1,0,0,0,6
5117,130,131,13,21,24,7,9,34,39,43,40,24,6,1,110,7,94,0,8,42,18,35,16,25,94,19,34,32,9,68,26,3,4,19,27,14,14,13,0,0,0,94
5118,42,58,5,3,4,3,5,13,17,14,15,13,6,2,5,10,15,0,2,68,16,18,7,5,46,12,18,11,5,37,9,3,3,13,10,12,3,2,0,0,0,46
5119,47,51,9,11,2,2,4,5,10,15,15,14,10,1,9,0,36,3,0,50,8,12,8,9,37,8,13,10,6,24,13,1,0,2,7,6,4,17,0,0,0,37
5120,131,176,8,16,29,7,40,26,30,40,47,29,20,15,67,12,171,1,12,44,14,22,19,40,95,21,33,34,7,63,32,0,19,15,27,13,9,12,0,0,0,95
5121,151,158,16,11,9,5,29,58,40,15,33,59,27,7,216,7,51,0,4,31,7,16,14,45,82,21,27,27,7,54,28,1,7,5,19,29,12,9,0,0,0,82
5122,108,101,22,11,7,7,13,40,25,35,30,6,8,5,10,0,40,0,9,150,29,35,14,13,91,20,32,32,7,68,23,8,3,6,12,20,14,28,0,0,0,91
5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,230,252,20,19,23,22,41,32,47,66,80,92,24,16,113,8,208,5,33,115,29,55,29,52,165,42,68,38,17,121,44,6,1,19,15,43,34,47,0,0,0,165
5125,60,48,7,9,2,2,20,20,8,7,9,16,8,0,7,3,19,2,12,65,14,19,7,7,47,10,16,15,6,31,16,2,5,13,10,5,4,8,0,0,0,47
5126,137,149,12,5,1,0,15,65,58,33,25,34,23,15,17,3,47,2,5,212,94,63,12,5,174,42,69,49,14,170,4,4,7,49,33,19,20,42,0,0,0,174
5127,6,11,0,2,0,1,3,1,1,0,6,0,3,0,0,0,7,0,0,10,2,2,1,1,6,1,2,3,0,3,3,1,1,2,2,0,0,0,0,0,0,6
5128,49,30,0,2,1,1,1,18,18,10,9,10,4,5,0,2,28,1,0,48,24,17,2,2,45,7,18,13,7,39,6,3,4,8,10,9,5,6,0,0,0,45
5129,65,80,5,4,13,3,9,13,20,18,22,21,17,0,35,20,51,3,9,27,5,12,7,20,44,11,18,9,6,30,14,3,1,10,13,8,6,3,0,0,0,44
5130,25,60,6,1,0,2,13,19,22,16,3,1,0,2,5,1,40,0,0,39,23,17,6,2,48,7,20,15,6,41,7,0,0,8,15,11,5,9,0,0,0,48
5131,287,232,34,39,24,5,26,120,28,50,120,46,24,3,251,0,206,3,2,57,10,24,21,78,133,29,39,51,14,91,42,0,0,5,25,16,41,46,0,0,0,133
5132,29,28,2,3,7,3,6,11,6,6,6,4,0,3,3,1,26,0,0,27,11,13,4,1,29,6,11,8,4,23,6,1,1,5,6,5,3,8,0,0,0,29
5133,15,26,2,0,1,3,0,5,13,3,0,6,8,0,0,5,17,0,0,19,8,8,3,1,20,4,7,6,3,16,4,1,4,6,4,5,0,0,0,0,0,20
5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126
5135,55,78,12,13,11,15,13,19,14,17,12,6,0,1,2,8,114,0,0,9,4,8,7,19,38,8,15,10,5,19,19,3,4,11,10,8,0,2,0,0,0,38
5136,139,165,16,27,22,6,18,41,34,33,58,36,11,2,19,60,207,3,4,11,8,25,16,42,91,17,31,34,9,50,41,1,5,18,36,15,13,3,0,0,0,91
5137,199,183,30,41,25,14,26,63,58,59,29,28,7,2,142,15,177,3,12,33,9,26,19,54,108,22,38,39,9,51,57,2,5,6,18,25,29,23,0,0,0,108
5138,33,59,3,6,6,8,3,8,8,17,4,17,9,3,38,9,38,3,0,4,4,9,4,10,27,6,10,8,3,17,10,1,1,5,9,7,2,2,0,0,0,27
5139,11,11,1,1,0,2,1,3,5,0,1,5,3,0,1,1,6,0,0,14,2,2,2,2,8,2,5,1,0,7,1,0,0,2,1,2,2,1,0,0,0,8
5140,14,12,0,5,0,0,0,1,7,4,3,4,2,0,1,0,7,1,0,17,6,5,1,1,13,0,8,4,1,11,2,0,0,1,2,2,1,7,0,0,0,13
5141,118,125,14,11,7,17,19,46,27,44,29,21,4,4,54,18,90,2,5,74,20,30,15,25,90,17,32,33,8,59,31,9,6,15,22,11,14,13,0,0,0,90
5142,36,38,2,4,11,1,9,14,4,6,12,7,0,4,5,3,29,0,1,36,7,10,6,4,27,3,9,10,5,20,7,0,3,4,9,3,4,4,0,0,0,27
5143,97,96,9,6,3,10,25,10,32,22,25,19,26,6,21,19,52,0,15,86,120,34,4,0,158,36,53,53,16,158,0,14,18,29,43,31,15,8,0,0,0,158
5144,41,60,4,8,11,2,5,23,12,14,7,10,2,3,53,4,30,0,2,12,2,6,4,15,27,5,9,9,4,16,11,0,2,4,10,4,3,4,0,0,0,27
5145,108,100,14,10,5,12,12,15,36,23,29,19,20,13,12,1,85,1,9,100,36,40,15,9,100,22,36,33,9,80,20,3,5,19,25,16,12,20,0,0,0,100
5146,71,60,5,3,8,7,7,27,14,22,11,9,18,0,7,38,65,0,1,20,6,11,7,15,39,9,17,8,5,26,13,0,2,8,14,7,6,2,0,0,42,81
5147,131,194,12,16,18,12,39,48,44,28,65,29,10,4,161,29,90,3,6,36,22,39,19,36,116,37,46,27,6,96,20,2,17,25,33,18,13,8,0,0,0,116
