mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
5958,28,33,4,6,2,0,6,10,14,5,8,2,4,0,2,2,32,5,2,18,8,11,4,4,27,4,9,9,5,17,10,0,6,7,4,2,3,5,0,0,0,27
5959,160,22,76,0,0,0,56,46,0,4,0,0,0,0,22,0,56,0,0,104,16,23,14,13,66,12,23,24,7,43,23,51,0,0,0,0,13,2,0,0,0,66
5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5962,14,33,2,1,9,1,4,3,8,8,1,4,5,1,4,0,5,0,1,37,6,9,4,2,21,5,7,6,3,12,9,0,0,3,6,6,2,4,0,0,0,21
5963,203,268,25,39,32,19,51,63,74,31,62,40,21,14,41,34,159,3,52,182,38,64,40,44,186,52,64,52,18,129,57,29,32,46,33,23,18,5,0,0,0,186
5964,13,25,0,1,4,0,9,7,5,8,0,2,0,2,2,0,33,0,0,3,2,3,4,4,13,3,5,4,1,5,8,5,1,4,2,1,0,0,0,0,0,13
5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,44,55,1,2,11,1,8,11,15,10,17,14,5,4,11,14,51,0,3,20,6,12,9,9,36,6,13,11,6,19,17,0,4,11,9,8,4,0,0,0,0,36
5968,530,548,49,80,64,42,74,124,162,122,142,94,92,33,246,32,554,9,80,157,30,89,60,163,342,88,132,89,33,184,158,8,32,31,74,80,69,48,0,0,0,342
5969,101,130,8,12,15,3,5,15,46,26,19,45,18,19,115,10,68,2,0,36,17,27,17,26,87,17,29,33,8,58,29,6,5,5,5,32,29,5,0,0,0,87
5970,165,146,15,14,27,8,22,39,62,30,43,28,20,3,58,34,147,0,8,64,52,55,19,23,149,40,52,44,13,112,37,18,15,30,42,19,14,11,0,0,0,149
5971,73,97,11,4,4,4,8,22,24,19,24,26,7,17,28,0,76,1,4,61,16,29,14,14,73,19,30,18,6,65,8,4,0,17,9,17,15,11,0,0,0,73
5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944,0,4944
5973,72,106,12,13,8,4,19,26,14,25,17,31,6,3,15,8,119,0,12,24,4,10,10,28,52,16,20,11,5,30,22,0,6,13,15,9,3,6,0,0,0,52
5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,10,3,2,3,0,0,0,2,0,0,2,0,4,0,0,0,3,0,0,10,2,2,2,0,6,1,2,3,0,5,1,0,0,0,2,0,1,3,0,0,0,6
5976,87,123,12,11,12,16,20,35,25,46,14,9,10,0,8,20,153,1,7,21,7,17,14,29,67,16,21,23,7,31,36,8,6,22,14,10,2,5,0,0,0,67
5977,139,210,12,17,25,9,18,22,49,35,62,50,36,14,45,59,224,1,12,8,14,35,20,46,115,31,39,33,12,72,43,4,10,25,41,12,19,4,0,0,0,115
5978,266,349,36,44,39,36,52,104,81,66,101,17,19,20,51,117,307,1,46,93,20,48,37,89,194,55,67,51,21,98,96,10,14,73,41,38,14,4,0,0,0,194
5979,44,41,9,4,5,1,4,8,8,15,14,11,5,1,13,0,26,0,2,44,7,14,7,8,36,5,13,12,6,23,13,0,0,3,13,10,4,6,0,0,0,36
5980,79,131,9,19,21,9,13,31,26,26,25,13,18,0,7,19,173,0,1,10,0,10,8,36,54,13,20,15,6,18,36,6,11,13,14,4,6,0,0,0,0,54
5981,134,152,18,13,15,7,21,38,21,17,51,38,34,13,128,10,122,0,5,21,19,35,19,37,110,23,34,42,11,75,35,16,19,29,35,11,0,0,0,0,0,110
5982,28,65,9,12,8,3,11,7,13,13,5,3,5,4,6,24,49,6,0,8,7,7,5,13,32,7,10,11,4,16,16,0,2,9,10,4,3,4,0,0,0,32
5983,64,80,1,5,12,1,3,34,15,15,24,16,18,0,41,15,55,0,5,28,29,25,11,9,74,17,24,25,8,60,14,5,11,16,19,10,0,13,0,0,0,74
5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,66,60,5,9,15,5,14,11,13,11,23,6,9,5,7,0,58,0,11,50,13,18,9,12,52,11,19,15,7,38,14,0,0,10,10,11,5,16,0,0,0,52
5987,327,419,60,72,58,25,62,103,86,76,108,44,44,8,36,18,255,35,56,346,38,81,49,95,263,78,89,69,27,128,135,25,47,44,54,62,18,13,0,0,0,263
5988,186,226,38,22,18,15,40,43,36,45,67,41,36,11,20,2,371,0,11,8,9,25,19,64,117,26,34,45,12,48,69,17,8,35,24,11,15,7,0,0,0,117
5989,166,190,21,27,24,4,30,29,43,39,39,42,52,6,39,16,77,4,32,188,48,65,20,30,163,46,54,48,15,120,43,5,2,20,32,43,29,32,0,0,0,163
5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,54,70,8,8,13,1,14,21,10,19,15,2,9,4,8,1,25,2,24,64,5,14,9,16,44,10,15,12,7,25,19,5,2,6,4,12,13,2,0,0,0,44
5992,47,41,2,5,4,3,9,14,10,13,5,16,7,0,4,3,39,0,7,35,22,19,5,3,49,8,18,16,7,39,10,5,5,7,8,13,5,6,0,0,0,49
5993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,75,293,13,14,13,2,21,118,88,24,15,26,22,12,19,11,146,11,36,145,27,45,29,39,140,31,46,49,14,88,52,0,0,0,0,140,0,0,0,0,372,512
5995,145,160,4,1,1,0,33,78,97,27,35,12,3,14,53,10,87,7,1,147,68,48,9,5,130,29,42,45,14,123,7,0,13,30,36,21,13,17,0,0,18,148
5996,158,176,15,16,10,15,43,54,48,57,42,6,24,4,85,41,149,0,14,45,20,42,26,35,123,33,39,39,12,91,32,2,21,24,26,29,9,12,0,0,0,123
5997,125,158,16,16,33,8,18,27,30,40,47,28,15,5,41,40,186,1,0,15,26,43,19,31,119,32,41,37,9,85,34,17,20,48,26,8,0,0,0,0,0,119
5998,59,59,7,8,9,1,0,16,16,19,21,14,7,0,3,3,42,0,13,57,13,17,8,11,49,11,17,14,7,33,16,0,1,4,14,12,7,11,0,0,0,49
5999,39,31,2,4,1,3,4,5,2,5,5,17,20,2,11,0,19,0,1,39,6,11,8,6,31,5,10,11,5,23,8,3,4,1,3,5,0,15,0,0,0,31
6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,17,50,1,1,0,3,16,6,3,4,1,4,3,25,2,3,24,0,0,38,17,15,4,0,36,5,12,13,6,27,9,3,5,10,6,6,0,6,0,0,0,36
6002,32,28,0,4,2,2,5,5,0,6,8,4,15,9,5,1,14,0,1,39,7,8,5,6,26,3,9,10,4,19,7,0,3,5,0,5,2,11,0,0,0,26
6003,117,191,15,16,29,11,31,31,44,30,30,35,22,14,17,0,130,8,30,123,19,39,19,39,116,32,41,35,8,78,38,10,17,27,42,9,1,10,0,0,0,116
6004,346,460,43,80,63,10,53,43,113,94,117,82,61,47,88,3,92,14,81,528,60,98,45,99,302,90,113,70,29,219,83,0,14,46,38,94,34,76,0,0,0,302
6005,45,70,7,9,7,2,11,17,15,8,10,14,14,1,0,0,108,0,0,7,8,14,7,11,40,11,15,9,5,20,20,3,4,21,7,3,0,2,0,0,0,40
6006,150,203,28,37,18,19,35,46,36,43,52,24,8,7,8,77,191,0,14,63,11,29,20,51,111,29,35,38,9,53,58,7,6,34,26,24,10,4,0,0,0,111
6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,46,49,14,6,6,3,3,12,17,18,7,0,7,2,11,0,66,0,3,15,1,7,5,15,28,4,9,10,5,9,19,0,3,13,6,3,2,1,0,0,0,28
6009,89,108,16,14,16,10,6,21,24,23,13,27,19,8,15,10,84,0,15,73,17,25,13,21,76,17,25,26,8,42,34,3,1,7,20,15,9,21,0,0,0,76
6010,67,56,4,8,2,3,13,16,25,15,16,15,6,0,2,3,28,0,7,83,17,23,8,8,56,12,21,16,7,44,12,0,4,8,15,11,5,13,0,0,0,56
6011,270,284,12,25,23,10,125,51,122,53,45,67,11,10,97,6,297,6,29,119,46,72,39,58,215,53,70,67,25,147,68,7,16,24,67,54,27,20,0,0,0,215
6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,36,57,2,4,6,0,1,16,19,9,4,8,19,5,26,3,17,0,7,40,20,16,7,4,47,7,18,15,7,37,10,0,0,11,14,9,5,8,0,0,0,47
6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,137,141,19,19,11,7,14,34,37,32,35,35,21,14,18,13,194,1,6,46,9,27,16,41,93,19,31,34,9,48,45,0,12,35,19,21,3,3,0,0,0,93
6016,215,270,13,14,6,7,34,125,106,57,55,19,31,18,261,2,37,4,28,153,133,102,30,13,278,70,89,89,30,224,54,52,0,36,36,67,22,65,0,0,0,278
6017,278,241,23,18,57,41,30,37,58,104,39,55,40,17,179,4,53,0,159,124,25,56,34,70,185,52,64,51,18,92,93,0,8,27,24,27,16,83,0,0,0,185
6018,92,128,9,9,24,8,14,6,32,50,34,6,19,9,129,2,28,1,17,43,7,18,13,31,69,14,24,24,7,28,41,2,0,0,2,5,10,50,0,0,0,69
6019,66,83,3,3,9,7,7,6,18,10,28,18,37,3,17,2,34,0,12,84,10,19,7,20,56,17,22,12,5,44,12,0,0,4,9,10,9,24,0,0,0,56
6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,9,23,0,2,6,1,0,3,16,4,0,0,0,0,12,0,18,0,0,2,0,2,1,7,10,2,3,4,1,3,7,0,0,0,1,1,4,4,0,0,0,10
6022,7,8,1,0,3,0,1,2,0,4,3,0,1,0,2,0,0,0,0,13,2,3,1,1,7,1,2,4,0,4,3,0,0,0,0,5,0,2,0,0,0,7
6023,27,28,2,11,4,2,8,2,5,12,9,0,0,0,2,3,9,0,0,41,2,4,5,9,20,4,7,6,3,11,9,0,4,3,0,3,0,10,0,0,0,20
6024,64,95,5,9,10,5,10,22,19,19,39,10,10,1,5,38,86,3,6,21,24,33,10,11,78,15,26,29,8,44,34,13,21,17,10,12,5,0,0,0,0,78
6025,32,38,2,1,1,6,1,1,13,10,9,5,19,2,14,0,11,0,2,43,11,15,5,3,34,6,12,10,6,23,11,0,0,5,10,7,4,8,0,0,0,34
6026,1956,1630,113,237,351,96,217,410,741,651,380,292,94,4,187,157,907,35,203,2097,488,620,247,294,1649,465,590,457,137,1332,317,68,99,332,400,330,127,293,0,0,0,1649
6027,111,99,12,3,19,14,9,14,16,17,24,38,39,5,33,0,26,0,20,131,12,27,10,30,79,23,31,19,6,64,15,0,0,7,15,9,13,35,0,0,0,79
6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,39,84,3,6,5,6,0,23,16,9,18,10,15,12,4,0,44,11,1,63,11,16,10,13,50,13,16,14,7,34,16,0,10,16,7,8,0,9,0,0,0,50
6030,182,247,39,28,24,9,41,45,35,60,68,35,42,3,22,3,380,0,13,11,9,23,18,72,122,28,41,41,12,54,68,18,9,33,22,14,17,9,0,0,14,136
6031,171,134,21,17,21,11,33,34,31,44,23,39,25,6,44,37,158,8,14,44,13,27,16,40,96,23,35,31,7,65,31,7,8,19,24,25,7,6,0,0,0,96
6032,82,83,17,12,5,4,14,17,18,18,29,11,9,11,54,1,84,3,13,10,6,13,8,24,51,13,17,15,6,28,23,7,15,15,8,5,1,0,0,0,0,51
6033,266,324,40,37,23,22,38,48,130,58,67,64,38,25,108,7,326,12,63,74,17,56,38,83,194,54,68,53,19,109,85,0,17,26,18,46,30,57,0,0,0,194
6034,28,49,3,5,7,2,2,9,3,5,7,10,13,11,0,9,35,2,0,31,17,18,5,2,42,7,16,12,7,33,9,5,5,8,4,8,7,5,0,0,0,42
6035,151,184,17,25,35,12,35,26,35,33,35,44,25,13,13,12,112,5,39,154,22,40,20,43,125,37,47,33,8,88,37,10,19,17,41,13,11,14,0,0,0,125
6036,157,132,14,12,17,21,22,35,32,20,55,35,14,12,51,45,111,3,27,52,14,26,20,37,97,21,32,35,9,53,44,3,9,21,26,22,12,4,0,0,0,97
6037,114,137,8,9,16,5,6,61,54,44,22,22,4,0,21,0,121,0,5,104,91,54,12,5,162,38,55,52,17,145,17,0,12,40,57,25,10,18,0,0,0,162
6038,18,13,3,0,0,2,1,2,7,4,5,7,0,0,0,0,3,0,0,28,3,5,3,1,12,1,6,4,1,9,3,0,0,2,1,3,3,3,0,0,0,12
6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,109,106,15,5,14,24,21,23,15,33,31,22,12,0,34,0,82,0,14,85,22,29,15,23,89,19,29,33,8,62,27,3,2,14,21,18,7,24,0,0,0,89
6043,383,395,39,46,32,22,36,122,132,68,120,89,50,22,322,25,170,19,28,214,116,150,54,55,375,102,141,97,35,283,92,17,19,50,113,101,35,40,0,0,0,375
6044,102,143,6,16,21,12,7,9,31,59,36,31,15,2,73,0,33,2,15,122,20,40,14,24,98,40,37,17,4,80,18,0,2,5,6,10,22,53,0,0,0,98
6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,127,142,7,6,14,11,10,22,19,27,28,40,66,19,86,19,106,8,17,33,28,43,21,25,117,26,35,44,12,90,27,11,12,37,33,12,8,4,0,0,0,117
6047,266,258,12,17,18,13,23,72,59,85,94,78,39,14,44,87,195,2,12,184,114,113,36,33,296,82,110,75,29,224,72,92,72,57,20,49,0,6,0,0,769,1065
6048,71,65,14,2,9,1,7,10,17,15,21,20,15,5,0,7,51,2,6,70,17,21,13,8,59,13,20,19,7,42,17,8,8,13,12,9,1,8,0,0,0,59
6049,154,171,14,9,15,3,19,16,35,54,53,84,10,13,72,13,190,2,3,45,30,47,27,28,132,29,43,46,14,87,45,4,0,0,32,27,33,36,0,0,0,132
6050,40,62,4,2,0,3,15,16,19,20,10,6,0,7,6,6,43,8,6,33,34,23,5,2,64,14,21,22,7,50,14,5,8,15,12,15,5,4,0,0,0,64
6051,136,148,11,10,6,3,49,49,23,33,25,24,48,3,60,14,89,15,18,88,32,46,19,28,125,32,38,43,12,105,20,11,16,34,25,15,9,15,0,0,0,125
6052,111,98,14,10,11,7,13,20,36,25,27,13,17,16,11,7,163,0,2,26,7,20,13,30,70,18,21,24,7,39,31,0,11,28,15,12,2,2,0,0,0,70
6053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,92,73,6,3,5,2,8,23,19,13,20,39,23,4,107,3,46,0,1,8,4,10,10,24,48,9,18,14,7,27,21,0,5,3,18,13,5,4,0,0,0,48
6055,91,90,12,6,13,9,12,22,27,33,13,10,7,17,33,9,103,0,2,34,13,23,14,19,69,18,25,20,6,43,26,5,12,25,16,6,3,2,0,0,0,69
6056,23,42,3,2,4,1,3,3,10,4,2,10,15,8,11,3,43,2,0,6,7,12,4,5,28,5,8,10,5,17,11,7,4,8,7,2,0,0,0,0,6,34
6057,69,101,17,11,4,5,26,17,5,10,15,17,26,17,10,10,81,0,8,61,34,30,13,10,87,17,31,31,8,70,17,4,11,37,15,13,7,0,0,0,0,87
6058,940,1187,123,146,145,79,148,234,302,244,276,148,218,64,501,34,1050,7,145,390,60,177,116,320,673,187,249,173,64,374,299,27,88,69,129,165,108,87,0,0,0,673
6059,66,75,8,11,11,10,8,26,23,20,16,4,4,0,12,15,67,0,11,36,7,17,13,13,50,9,19,15,7,29,21,0,2,17,16,6,3,6,0,0,2,52
6060,115,120,8,2,23,9,14,27,20,34,27,18,42,11,65,5,7,0,20,138,19,29,15,26,89,25,35,23,6,62,27,3,2,7,14,16,9,38,0,0,0,89
6061,25,15,3,4,3,2,0,5,16,1,3,3,0,0,0,2,19,0,1,18,6,8,4,2,20,4,7,6,3,15,5,0,6,2,3,3,2,4,0,0,0,20
6062,70,62,12,10,7,8,13,20,8,10,14,21,9,0,22,0,30,7,1,72,10,17,12,12,51,12,18,14,7,33,18,0,5,14,8,6,10,8,0,0,0,51
6063,40,50,3,4,5,3,6,3,17,12,13,12,5,7,8,2,27,0,11,42,18,16,6,4,44,8,17,12,7,31,13,3,4,9,8,7,6,7,0,0,0,44
6064,109,138,15,14,23,22,10,25,30,12,37,35,17,7,27,34,96,2,14,74,12,24,15,35,86,21,30,27,8,53,33,0,3,20,21,19,15,8,0,0,0,86
6065,167,229,22,10,17,4,58,41,40,62,54,48,25,15,19,18,285,2,18,54,34,57,26,39,156,44,50,50,12,111,45,20,25,41,37,19,9,5,0,0,0,156
6066,4,20,3,0,0,0,3,3,6,3,0,6,0,0,3,0,21,0,0,0,1,5,1,3,10,2,3,4,1,5,5,2,1,4,3,0,0,0,0,0,0,10
6067,13,44,0,2,3,0,0,8,9,9,2,13,10,1,1,0,18,0,1,37,5,9,4,6,24,0,12,8,4,15,9,0,0,4,4,6,4,6,0,0,0,24
6068,228,297,31,17,34,18,77,98,62,52,40,59,18,19,48,36,119,34,103,185,86,101,33,36,256,71,81,77,27,202,54,28,47,49,50,42,29,11,0,0,0,256
6069,201,297,32,36,31,19,32,64,62,52,41,36,62,31,56,68,308,8,5,53,34,64,31,59,188,52,63,54,19,118,70,39,34,50,37,22,6,0,0,0,0,188
6070,67,50,1,3,3,0,10,25,24,18,3,14,7,9,1,2,20,1,13,80,37,24,7,3,71,16,23,24,8,63,8,1,2,10,19,22,4,13,0,0,0,71
6071,153,206,29,34,26,15,38,41,33,30,33,29,27,24,63,1,176,24,22,73,17,32,25,47,121,34,40,35,12,70,51,10,11,30,37,15,9,9,0,0,0,121
6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,83,83,7,5,10,3,11,43,30,13,16,7,16,5,17,23,66,3,9,48,28,33,11,10,82,20,25,29,8,64,18,3,6,21,16,19,10,7,0,0,0,82
6075,151,157,13,23,18,3,12,34,35,30,25,32,44,39,55,0,61,0,16,176,21,37,27,32,117,26,35,44,12,75,42,5,7,20,17,19,20,29,0,0,0,117
6076,162,218,36,24,31,21,30,39,54,58,30,32,8,17,136,29,160,1,29,25,13,35,23,51,122,31,40,39,12,46,76,0,0,2,30,32,40,18,0,0,0,122
6077,62,33,0,3,2,2,10,19,9,14,15,12,6,3,8,2,33,0,14,38,21,22,7,3,53,9,20,17,7,43,10,6,3,7,11,10,6,10,0,0,0,53
6078,84,38,7,4,1,0,8,25,9,13,10,22,20,3,7,18,21,6,9,61,31,28,10,8,77,15,24,30,8,60,17,14,12,19,11,13,4,4,0,0,0,77
6079,193,231,7,8,23,18,19,16,20,43,37,111,95,27,28,5,67,5,16,303,76,81,31,26,214,65,79,50,20,190,24,8,34,45,30,39,24,34,0,0,0,214
6080,327,389,95,32,48,46,83,80,109,96,49,22,40,16,84,8,445,2,29,148,25,50,34,108,217,62,74,59,22,101,116,5,38,76,60,23,9,6,0,0,0,217
6081,73,89,9,9,14,3,15,24,20,24,10,19,10,5,17,3,127,3,0,12,4,10,9,23,46,7,16,16,7,16,30,5,7,20,9,3,1,1,0,0,0,46
6082,169,144,22,17,19,9,22,41,28,32,66,43,5,9,49,37,134,2,23,68,14,26,23,42,105,26,34,36,9,60,45,3,8,17,28,27,15,7,0,0,0,105
6083,379,424,53,62,60,48,79,97,93,131,92,61,23,4,268,70,289,8,67,101,27,66,49,116,258,78,93,60,27,117,141,0,1,6,63,78,78,32,0,0,0,258
6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6086,34,29,0,2,5,9,7,3,10,4,8,4,11,0,0,0,18,0,1,44,7,10,6,5,28,5,8,11,4,18,10,0,0,3,3,4,2,16,0,0,0,28
6087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,13,40,3,2,3,0,0,4,5,5,2,10,18,1,1,0,9,0,0,43,12,12,3,2,29,5,9,11,4,23,6,5,0,2,0,7,4,11,0,0,0,29
6089,222,200,29,12,14,0,45,158,56,33,32,33,10,0,70,28,79,5,96,144,122,100,27,12,261,66,84,83,28,236,25,8,10,38,74,85,18,28,0,0,0,261
6090,747,852,79,42,44,20,118,370,371,184,228,50,68,25,892,8,144,6,106,443,423,331,101,55,910,245,320,264,81,769,141,183,0,109,113,211,76,218,0,0,0,910
6091,170,176,14,23,11,3,28,86,102,22,13,22,11,11,22,6,96,6,39,177,100,79,18,9,206,61,76,48,21,183,23,7,11,32,76,46,20,14,0,0,0,206
6092,126,106,10,0,3,5,19,48,55,22,18,28,15,9,10,0,49,0,27,146,89,52,10,2,153,47,57,38,11,149,4,12,6,23,40,40,16,16,0,0,0,153
6093,16,28,4,3,5,4,3,6,6,2,6,5,0,0,0,0,37,0,0,7,3,5,3,4,15,3,9,3,0,9,6,0,3,7,4,1,0,0,0,0,0,15
6094,57,59,11,0,14,2,6,10,26,15,13,4,13,2,3,4,27,0,16,66,14,19,8,10,51,29,14,7,1,46,5,1,3,10,12,8,8,9,0,0,0,51
6095,207,167,24,18,21,6,28,60,44,49,26,45,42,11,54,47,184,11,18,60,15,34,20,54,123,32,39,40,12,79,44,14,14,20,30,25,12,8,0,0,0,123
6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6098,89,90,8,5,5,4,7,54,38,14,15,6,16,7,104,0,14,1,6,54,49,44,8,4,105,37,39,25,4,93,12,19,0,14,11,27,8,26,0,0,0,105
6099,122,132,18,16,19,9,0,21,52,32,27,24,20,16,4,7,79,2,0,162,17,30,16,30,93,27,37,27,2,70,23,0,9,21,19,14,18,12,0,0,0,93
6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6101,3,16,1,0,2,0,1,4,0,2,2,3,4,0,0,0,6,0,0,13,4,5,1,0,10,0,8,2,0,9,1,0,0,0,1,0,3,6,0,0,0,10
6102,20,28,2,3,4,5,8,9,5,0,4,7,1,0,5,12,16,1,1,13,6,9,4,2,21,4,8,6,3,17,4,2,2,6,3,7,1,0,0,0,0,21
6103,49,70,5,1,0,5,20,10,15,14,11,3,12,23,12,12,33,1,0,61,28,26,7,4,65,12,23,23,7,50,15,3,8,14,15,10,7,8,0,0,0,65
6104,110,94,7,12,4,0,9,56,22,21,24,23,15,11,11,3,59,2,14,115,59,48,11,5,123,28,39,44,12,107,16,4,17,27,32,21,13,9,0,0,0,123
6105,67,61,10,10,2,4,10,14,15,13,13,30,2,5,7,0,41,0,6,74,11,21,9,12,53,9,22,15,7,37,16,0,0,4,9,19,12,9,0,0,0,53
6106,265,422,41,65,66,37,36,74,132,76,40,49,43,28,82,34,181,14,57,319,57,92,51,71,271,70,87,85,29,135,136,45,82,79,41,16,4,4,0,0,0,271
6107,961,1028,126,158,159,49,139,234,389,280,199,205,35,16,1020,118,724,16,74,37,61,154,108,292,615,163,218,172,62,355,260,4,17,15,87,156,188,148,0,0,0,615
6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,263,270,30,16,27,27,25,150,108,56,33,26,23,12,88,17,184,15,24,205,84,101,41,30,256,68,83,77,28,212,44,15,21,55,83,35,31,16,0,0,0,256
6110,33,37,7,0,1,2,17,5,5,8,10,9,1,5,5,6,44,2,3,10,3,8,4,10,25,6,8,7,4,15,10,4,4,3,10,2,0,2,0,0,0,25
6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6114,59,42,3,0,4,3,11,11,24,16,8,15,3,3,9,2,22,3,9,56,32,20,5,4,61,12,22,20,7,54,7,1,4,9,21,9,4,13,0,0,0,61
