mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
43,43,42,6,13,8,3,6,6,8,7,17,7,3,1,4,0,58,0,3,20,2,8,4,10,24,3,8,9,4,14,10,0,0,7,3,5,3,6,0,0,0,24
44,17,23,1,5,0,0,7,13,7,3,2,1,0,1,1,0,8,0,0,31,9,8,3,0,20,2,9,6,3,17,3,3,1,2,7,5,0,2,0,0,0,20
45,68,100,8,4,15,3,18,21,22,26,11,22,13,5,7,0,94,6,8,53,8,15,12,17,52,9,19,17,7,28,24,0,2,13,10,15,5,7,0,0,0,52
46,9,15,0,3,2,4,2,5,3,1,2,2,0,0,0,1,0,0,0,23,3,3,3,1,10,1,4,4,1,5,5,0,0,1,2,2,1,4,0,0,0,10
47,67,93,13,15,11,1,9,36,18,25,13,8,11,0,18,19,83,3,4,33,26,29,10,8,73,14,23,28,8,53,20,8,10,23,19,12,1,0,0,0,37,110
48,140,190,11,20,36,18,40,54,37,27,40,27,13,7,34,18,191,4,8,75,16,34,23,38,111,24,33,43,11,62,49,6,12,25,31,25,12,0,0,0,0,111
49,154,119,7,15,3,0,2,49,63,44,29,33,16,12,19,48,36,2,1,167,158,45,5,0,208,56,71,57,24,204,4,10,4,48,8,13,49,76,0,0,0,208
50,11,11,0,0,0,0,1,7,5,4,4,0,0,1,2,0,3,0,1,16,3,4,3,1,11,2,4,4,1,9,2,0,0,2,4,3,2,0,0,0,0,11
51,31,46,3,2,6,4,6,6,10,19,0,11,8,2,7,3,55,0,0,12,4,9,5,7,25,6,9,7,3,16,9,4,5,6,4,4,2,0,0,0,0,25
52,10,7,2,1,0,0,3,4,1,4,0,2,0,0,2,1,14,0,0,0,0,5,0,0,5,1,1,3,0,2,3,1,0,4,0,0,0,0,0,0,0,5
53,204,219,25,20,21,11,39,40,52,43,71,64,31,6,218,37,128,0,4,36,16,37,19,56,128,41,48,32,7,91,37,8,11,25,27,35,10,12,0,0,0,128
54,42,50,10,8,6,5,6,10,16,17,1,9,4,0,4,11,38,0,0,39,7,10,6,8,31,8,12,7,4,16,15,2,0,7,10,6,4,2,0,0,0,31
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,172,131,7,13,9,1,20,73,64,28,43,30,13,2,53,14,76,5,6,149,124,64,11,3,202,49,76,54,23,184,18,25,11,32,36,42,31,25,0,0,130,332
57,14,12,3,4,0,0,0,8,0,1,10,0,0,0,1,0,15,0,2,8,2,7,2,1,12,3,5,3,1,10,2,0,0,3,2,3,1,3,0,0,0,12
58,43,22,2,1,3,1,5,13,17,10,1,12,0,0,0,0,26,0,0,39,12,11,4,3,30,7,11,8,4,23,7,1,2,3,8,3,3,10,0,0,0,30
59,43,41,2,7,2,3,2,0,10,12,11,17,11,7,0,0,14,0,0,70,11,14,5,6,36,9,13,9,5,29,7,0,2,4,5,6,5,14,0,0,0,36
60,32,26,0,4,7,1,0,3,9,6,13,5,7,3,3,0,5,4,9,37,6,7,5,5,23,17,6,0,0,23,0,0,0,4,1,4,2,12,0,0,0,23
61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,4
62,160,166,9,10,25,1,18,75,31,29,41,45,38,4,82,28,85,9,16,106,55,58,27,17,157,36,54,51,16,125,32,13,18,31,42,24,7,22,0,0,0,157
63,26,28,0,0,0,1,35,2,2,3,1,0,0,10,6,0,12,0,1,35,6,8,4,3,21,5,9,7,0,17,4,0,3,1,0,4,4,9,0,0,0,21
64,82,117,12,13,12,6,6,23,49,19,9,18,27,5,13,0,48,1,19,118,25,29,16,19,89,33,36,19,1,81,8,16,2,17,10,21,6,17,0,0,0,89
65,155,147,18,3,22,15,55,50,11,42,38,25,14,9,26,32,66,4,14,160,12,26,13,41,92,32,39,17,4,67,25,13,15,50,8,5,0,1,0,0,0,92
66,88,87,9,5,4,2,7,55,32,26,14,14,4,3,20,5,74,2,5,69,60,37,8,3,108,26,39,33,10,99,9,6,7,25,33,21,5,11,0,0,0,108
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,152,196,21,29,29,10,30,50,59,48,29,18,23,2,21,0,78,5,61,183,15,39,22,43,119,33,42,35,9,75,44,8,15,19,14,33,20,10,0,0,0,119
69,32,31,6,3,4,2,7,6,7,4,4,8,12,0,3,3,9,0,4,44,6,11,5,3,25,7,10,8,0,21,4,0,0,1,3,4,4,13,0,0,0,25
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,51,82,4,8,8,7,13,13,11,17,14,21,11,6,21,10,74,2,2,24,6,10,9,17,42,7,16,12,7,27,15,0,9,5,12,8,4,4,0,0,0,42
72,15,23,0,0,0,0,6,5,4,7,3,3,8,2,1,0,16,0,1,20,2,4,3,5,14,8,4,2,0,13,1,0,0,1,1,5,1,6,0,0,0,14
73,32,31,4,5,1,0,1,6,6,16,6,12,3,3,3,0,13,0,0,47,7,8,5,5,25,2,11,8,4,18,7,0,0,3,3,5,1,13,0,0,0,25
74,9,8,0,0,0,0,0,0,8,2,4,1,2,0,0,2,7,1,1,6,5,6,0,0,11,3,3,4,1,10,1,0,0,3,3,2,1,2,0,0,0,11
75,43,46,4,5,1,3,4,25,14,12,15,4,2,0,0,2,16,0,3,68,22,18,4,4,48,22,15,10,1,47,1,1,3,3,9,15,5,12,0,0,0,48
76,367,322,41,65,58,41,71,80,121,68,64,26,37,17,130,22,411,9,71,46,15,52,36,96,199,47,70,60,22,86,113,1,12,9,24,95,21,37,0,0,0,199
77,30,38,1,1,1,2,3,9,12,16,7,6,8,2,0,1,21,1,0,45,7,11,5,4,27,11,9,6,1,21,6,0,0,1,5,10,2,9,0,0,0,27
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,89,108,13,12,17,4,16,18,24,20,29,17,21,6,22,7,65,1,3,99,25,29,15,13,82,27,34,20,1,69,13,5,7,6,20,18,10,16,0,0,0,82
81,157,161,4,5,0,1,15,109,66,40,33,12,16,17,30,15,86,2,46,139,164,73,7,2,246,75,99,52,20,240,6,35,26,33,46,37,14,55,0,0,0,246
82,160,167,30,21,16,6,31,64,40,40,35,29,7,8,22,3,78,5,28,191,26,41,21,33,121,52,47,21,1,99,22,5,10,21,20,31,16,18,0,0,2,123
83,29,34,0,1,0,0,7,20,14,5,6,5,5,0,3,4,19,0,3,34,22,15,2,1,40,16,16,8,0,40,0,0,5,10,12,5,5,3,0,0,0,40
84,204,196,27,29,41,24,19,42,71,38,50,36,14,9,43,52,161,4,20,120,18,38,20,54,130,36,45,37,12,83,47,2,5,19,31,31,32,10,0,0,0,130
85,38,49,3,3,0,0,11,8,4,11,12,14,11,10,12,0,8,0,0,67,27,18,5,2,52,23,18,11,0,52,0,4,2,9,7,11,4,15,0,0,0,52
86,101,98,6,1,1,1,23,53,20,20,10,24,26,14,5,3,35,1,8,147,68,45,8,3,124,43,48,31,2,123,1,4,6,34,22,14,14,30,0,0,6,130
87,109,137,19,16,13,7,18,60,24,29,25,11,14,10,18,0,173,0,12,43,17,31,16,24,88,21,32,28,7,61,27,10,8,12,20,17,12,9,0,0,0,88
88,4,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,4,2,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,26,58,5,0,0,1,54,7,2,4,4,5,0,2,4,1,18,0,4,57,10,13,5,6,34,9,14,11,0,27,7,0,2,2,4,3,8,15,0,0,0,34
91,8,14,0,0,2,0,2,1,2,4,3,7,1,0,4,0,3,1,0,14,2,3,2,1,8,1,3,4,0,6,2,0,0,0,0,2,0,6,0,0,0,8
92,8,8,0,0,1,0,0,3,0,2,4,5,0,1,0,0,1,0,0,15,2,4,2,0,8,1,4,3,0,6,2,0,0,1,3,2,0,2,0,0,0,8
93,108,133,3,6,10,2,15,58,41,26,34,21,16,9,23,1,77,0,7,133,100,49,8,3,160,37,60,52,11,158,2,19,16,37,35,26,14,13,0,0,0,160
94,166,117,0,2,6,0,27,94,69,25,38,9,0,13,10,4,34,0,0,235,102,70,11,3,186,51,71,48,16,181,5,14,13,38,25,36,16,44,0,0,0,186
95,23,27,2,2,4,2,0,2,15,8,3,1,10,1,2,0,15,0,1,32,7,8,4,3,22,5,7,7,3,17,5,3,1,6,4,4,0,4,0,0,0,22
96,25,21,0,2,0,3,2,11,7,6,4,4,7,0,1,0,5,3,1,36,16,11,3,0,30,7,12,7,4,29,1,1,1,5,5,11,3,4,0,0,0,30
97,153,140,12,7,5,11,9,99,67,22,20,20,9,12,24,10,69,0,35,155,80,60,19,7,166,38,57,54,17,149,17,6,8,31,55,36,17,13,0,0,0,166
98,58,67,7,3,5,0,42,22,10,11,11,10,2,2,11,3,30,1,4,76,28,24,9,4,65,12,24,22,7,58,7,10,4,10,17,15,5,4,0,0,0,65
99,120,134,12,17,7,0,21,52,27,23,29,27,32,7,30,7,97,0,11,109,113,50,6,0,169,38,59,55,17,160,9,16,13,31,34,33,22,20,0,0,0,169
100,125,90,17,15,10,5,26,70,17,7,42,3,3,0,3,4,115,0,31,62,20,34,11,20,85,21,29,28,7,69,16,6,6,29,14,12,7,11,0,0,0,85
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,12,12,4,1,0,0,0,10,5,0,2,2,0,0,4,1,5,0,0,14,4,3,2,1,10,2,4,4,0,5,5,0,0,0,3,5,1,1,0,0,0,10
104,220,239,29,15,29,31,37,58,31,51,91,23,60,4,53,0,377,0,2,27,0,15,14,76,105,27,37,31,10,45,60,3,6,27,18,24,16,11,0,0,0,105
105,64,75,8,13,18,8,11,14,19,11,6,16,8,7,2,0,65,0,13,59,4,11,6,17,38,13,14,10,1,25,13,0,2,10,5,10,5,6,0,0,0,38
106,73,84,10,14,8,9,6,34,19,11,18,15,7,6,2,6,56,0,13,80,10,16,12,16,54,11,21,15,7,31,23,4,3,11,15,4,6,11,0,0,0,54
107,155,242,42,32,24,24,21,32,60,55,45,18,42,2,40,1,265,11,49,31,16,31,25,50,122,28,38,44,12,60,62,12,15,33,23,19,18,2,0,0,0,122
108,221,156,25,24,32,16,45,49,40,54,29,39,17,7,51,41,189,5,10,81,12,29,18,54,113,30,36,37,10,71,42,11,9,21,29,24,12,7,0,0,0,113
109,96,136,8,20,15,11,12,30,27,21,42,22,14,10,43,9,145,1,11,23,4,19,12,34,69,17,24,23,5,44,25,6,13,16,17,10,2,5,0,0,0,69
110,49,38,8,11,8,3,4,5,9,10,7,6,9,7,1,0,10,2,10,64,11,12,6,6,35,9,14,11,1,28,7,0,1,7,4,9,4,10,0,0,0,35
111,141,149,14,11,20,12,27,41,50,40,46,16,6,7,55,29,182,3,2,19,26,41,19,27,113,27,37,38,11,78,35,10,21,37,26,14,3,2,0,0,0,113
112,215,248,30,39,33,23,38,80,53,70,35,23,33,6,93,24,309,3,9,25,25,53,27,54,159,41,56,46,16,107,52,19,23,53,44,10,5,5,0,0,0,159
113,50,54,3,4,12,3,18,20,11,9,5,10,7,2,0,0,21,0,14,69,7,14,7,9,37,8,12,11,6,20,17,0,0,6,8,7,4,12,0,0,0,37
114,220,204,19,28,30,23,28,24,69,93,82,22,1,5,189,2,35,1,33,164,30,51,27,48,156,43,57,42,14,102,54,4,2,11,16,14,30,79,0,0,0,156
115,64,78,20,12,15,3,7,16,17,15,19,6,9,3,2,7,104,0,3,26,9,17,10,14,50,9,20,14,7,29,21,6,5,11,12,9,4,3,0,0,0,50
116,19,17,1,2,0,1,0,17,4,4,0,1,5,1,5,1,8,1,0,21,6,6,4,2,18,2,7,6,3,13,5,0,0,4,5,3,2,4,0,0,0,18
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,23,45,2,4,5,6,4,5,11,13,3,4,8,3,4,3,51,0,1,9,3,8,4,7,22,5,8,7,2,14,8,3,3,5,7,3,1,0,0,0,0,22
119,77,76,2,4,7,3,12,41,12,15,24,26,7,0,26,16,62,3,0,46,29,26,10,8,73,14,26,25,8,56,17,5,8,16,18,13,1,12,0,0,0,73
120,70,77,11,13,11,8,11,11,22,20,9,16,13,2,19,3,97,2,6,20,5,6,7,20,38,10,15,8,5,21,17,2,2,3,13,5,11,2,0,0,0,38
121,277,341,47,34,39,17,50,108,72,84,70,47,35,15,50,82,264,14,4,204,45,79,43,63,230,58,87,63,22,162,68,26,28,64,58,28,14,12,0,0,0,230
122,2,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
123,3,3,0,0,1,0,1,0,0,2,1,1,0,0,0,1,5,0,0,0,0,1,1,0,2,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,2
124,25,42,0,3,3,0,9,25,12,7,8,0,0,0,0,0,12,0,0,55,15,16,4,1,36,9,13,9,5,31,5,2,2,2,8,12,6,4,0,0,0,36
125,44,44,2,3,12,0,3,24,22,9,9,2,0,2,10,0,17,0,0,61,22,19,4,3,48,22,18,8,0,47,1,4,1,13,6,9,6,9,0,0,0,48
126,28,56,2,0,7,0,5,29,3,11,12,11,2,2,13,5,36,0,0,30,7,11,6,7,31,7,12,8,4,20,11,4,2,6,7,4,6,2,0,0,0,31
127,92,114,21,12,13,6,18,34,35,15,23,11,14,4,35,5,124,1,4,37,5,17,13,26,61,17,25,14,5,42,19,2,2,11,13,17,7,9,0,0,0,61
128,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
129,17,22,0,1,0,2,23,6,2,1,4,0,0,0,0,1,9,0,0,29,6,7,3,2,18,7,6,4,1,15,3,0,2,3,2,3,3,5,0,0,0,18
130,13,13,0,0,0,0,4,0,1,6,5,5,4,1,1,1,0,0,1,23,4,5,2,2,13,0,8,4,1,10,3,0,0,1,3,0,1,8,0,0,0,13
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,8,22,2,0,0,0,2,8,4,3,0,6,2,3,3,0,5,0,0,22,9,7,2,0,18,4,6,5,3,18,0,0,3,3,5,3,1,3,0,0,0,18
133,113,79,3,6,2,0,9,39,53,15,9,36,13,7,12,11,48,0,13,108,111,34,3,0,148,37,50,48,13,147,1,20,6,16,32,24,23,27,0,0,0,148
134,59,58,2,2,4,5,19,17,2,33,13,12,5,3,13,0,94,1,3,6,4,11,5,15,35,9,14,11,1,23,12,5,10,9,6,2,2,1,0,0,0,35
135,163,197,0,1,0,2,16,64,39,15,50,101,61,11,59,7,30,21,4,239,116,70,17,9,212,50,74,64,24,210,2,12,14,17,15,38,30,86,0,0,0,212
136,7,12,2,2,0,0,0,6,7,1,1,0,0,0,0,0,1,0,0,18,1,3,2,2,8,1,5,2,0,7,1,0,0,2,2,3,0,1,0,0,0,8
137,18,23,3,3,6,2,4,6,6,5,5,0,1,0,0,5,21,0,1,14,6,8,3,2,19,4,8,4,3,14,5,2,2,5,5,4,1,0,0,0,0,19
138,226,217,35,35,16,9,45,76,50,54,41,51,19,12,60,1,91,4,38,249,30,54,36,43,163,42,55,51,15,99,64,5,11,33,25,42,21,26,0,0,0,163
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,34,67,1,4,12,3,7,5,14,10,18,20,7,0,4,0,15,0,15,67,9,15,7,8,39,13,15,10,1,32,7,2,5,3,6,8,1,14,0,0,0,39
141,36,42,1,0,0,2,1,9,23,15,9,10,7,1,1,0,20,0,5,52,12,15,7,3,37,9,11,12,5,30,7,0,1,6,4,6,5,15,0,0,0,37
142,31,21,0,2,4,1,2,3,8,3,3,15,11,0,4,0,12,0,0,36,6,7,5,4,22,2,8,9,3,17,5,0,0,0,5,6,4,7,0,0,0,22
143,25,16,0,1,2,2,6,6,5,4,6,7,1,1,0,0,4,2,0,35,7,7,5,2,21,2,8,8,3,16,5,0,3,3,4,5,2,4,0,0,0,21
144,74,67,12,6,18,13,10,27,15,14,19,7,0,0,2,9,123,0,0,7,2,6,9,23,40,6,14,13,7,14,26,3,5,14,12,6,0,0,0,0,0,40
145,98,157,2,11,2,3,24,39,64,26,21,43,13,7,23,0,53,0,1,178,72,57,11,7,147,32,46,54,15,132,15,5,10,23,31,30,15,33,0,0,2,149
146,53,70,6,5,15,6,12,14,7,19,13,17,5,4,13,2,102,1,1,4,3,10,6,18,37,6,12,13,6,18,19,5,4,11,12,4,0,1,0,0,8,45
147,62,48,2,5,1,1,4,23,36,13,13,4,5,3,4,4,26,0,11,65,33,26,4,2,65,17,27,16,5,63,2,3,7,12,12,11,9,11,0,0,87,152
148,122,133,9,10,20,8,22,38,32,32,36,30,13,5,21,9,199,0,3,23,14,32,16,25,87,20,32,28,7,57,30,6,16,17,19,14,7,8,0,0,0,87
149,46,47,2,12,7,4,14,10,8,17,13,5,1,0,3,0,24,1,0,65,6,9,7,10,32,12,13,6,1,26,6,0,1,4,8,8,4,7,0,0,0,32
150,74,74,3,13,24,4,12,21,24,12,19,11,5,0,6,10,84,0,8,40,4,10,7,21,42,6,15,14,7,28,14,0,1,8,7,7,6,13,0,0,0,42
151,142,152,12,18,18,4,21,41,40,23,44,46,23,4,180,27,53,4,18,12,6,14,18,41,79,16,23,32,8,45,34,3,4,9,22,13,14,14,0,0,0,79
152,70,63,4,2,0,0,5,44,29,14,16,19,0,0,10,2,26,2,5,88,32,28,7,4,71,30,28,12,1,70,1,3,6,15,20,10,8,9,0,0,0,71
153,72,74,2,2,4,0,12,32,21,28,5,15,23,2,0,12,33,4,4,93,48,31,7,3,89,21,31,29,8,86,3,7,2,18,22,21,14,5,0,0,0,89
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
