mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
2455,66,80,9,8,6,0,6,19,17,6,34,24,17,0,36,0,93,0,9,8,6,9,9,22,46,7,16,16,7,26,20,1,2,4,19,12,4,4,0,0,0,46
2456,48,75,12,15,9,5,8,21,9,11,20,7,4,2,10,2,74,0,3,34,5,10,8,15,38,7,14,11,6,19,19,2,1,7,6,15,3,4,0,0,0,38
2457,74,75,4,5,5,6,6,31,36,16,21,6,13,0,6,2,50,0,5,86,45,34,8,2,89,17,27,37,8,81,8,4,9,12,19,19,11,15,0,0,0,89
2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,43,41,5,11,2,0,5,7,18,12,8,8,8,0,3,0,24,1,1,55,16,13,9,5,43,7,15,14,7,34,9,2,0,6,10,4,6,15,0,0,0,43
2460,72,57,2,0,5,0,15,50,20,14,4,14,5,0,11,0,21,1,6,90,28,23,8,8,67,22,26,16,3,65,2,5,2,9,15,17,9,10,0,0,0,67
2461,30,54,8,9,6,1,3,7,12,4,17,5,6,6,6,8,64,0,0,6,5,12,6,7,30,4,10,11,5,15,15,1,2,14,10,2,1,0,0,0,0,30
2462,31,56,4,3,4,0,5,22,29,7,6,4,3,0,6,0,21,0,2,58,23,18,7,2,50,11,18,14,7,41,9,1,1,12,7,7,6,16,0,0,0,50
2463,23,33,2,2,4,0,3,7,10,10,4,5,9,0,4,0,17,0,0,35,14,11,5,3,33,9,13,7,4,28,5,0,5,8,8,7,3,2,0,0,0,33
2464,201,168,23,37,38,19,32,47,51,32,43,15,27,5,77,8,198,5,57,24,11,31,21,49,112,25,29,47,11,47,65,0,4,6,13,55,11,23,0,0,0,112
2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,21,24,3,7,3,4,0,0,8,2,15,2,1,0,0,0,27,1,0,17,3,5,5,5,18,2,7,6,3,10,8,0,3,8,2,3,0,2,0,0,0,18
2467,72,61,11,13,8,2,10,13,16,21,10,8,17,4,16,3,69,0,5,40,12,18,8,12,50,9,18,16,7,27,23,2,2,2,13,15,4,12,0,0,0,50
2468,192,193,24,23,23,11,35,36,54,59,46,33,17,24,41,12,215,4,8,105,22,36,28,46,132,29,40,49,14,93,39,8,16,19,25,38,8,18,0,0,0,132
2469,44,60,7,3,8,0,4,15,20,11,15,4,14,3,0,9,74,0,0,21,4,14,8,11,37,6,12,13,6,20,17,4,2,11,13,5,2,0,0,0,0,37
2470,81,89,8,10,6,7,6,24,25,9,38,24,10,3,58,0,91,0,5,16,13,23,13,14,63,11,22,23,7,43,20,9,11,18,18,7,0,0,0,0,0,63
2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,21,31,4,2,5,2,7,6,7,5,2,9,3,0,0,0,47,0,0,5,2,7,2,5,16,4,6,4,2,9,7,2,3,4,5,1,1,0,0,0,0,16
2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,77,108,17,18,14,12,34,18,18,23,7,12,8,4,0,0,99,0,19,67,8,12,8,25,53,26,16,11,0,40,13,0,7,10,10,11,5,10,0,0,0,53
2475,153,119,19,9,7,5,22,55,45,31,27,21,22,9,36,4,91,4,5,132,110,59,11,3,183,44,63,58,18,173,10,25,24,20,43,35,12,24,0,0,0,183
2476,97,78,4,3,3,4,73,61,20,0,2,5,0,0,16,23,38,6,16,76,26,32,12,13,83,18,26,31,8,73,10,10,4,15,16,20,12,6,1452,0,0,1535
2477,64,59,0,0,0,0,0,3,13,8,15,40,39,5,2,0,32,0,0,89,53,27,3,1,84,17,26,33,8,81,3,6,0,10,11,9,9,39,0,0,0,84
2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,194,253,20,18,30,23,35,63,55,45,64,51,32,11,32,30,335,4,3,43,25,46,37,50,158,37,53,52,16,95,63,9,27,33,40,24,12,13,0,0,0,158
2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,110,154,11,10,12,4,47,51,42,14,16,42,10,5,48,12,55,3,18,128,58,54,17,11,140,42,55,31,12,128,12,27,11,13,40,31,12,6,0,0,0,140
2482,56,51,5,7,7,6,9,13,23,20,5,2,4,6,4,0,70,0,0,33,8,13,9,10,40,6,14,13,7,20,20,2,5,13,12,4,2,2,0,0,0,40
2483,3,2,0,0,2,0,0,0,0,1,2,0,0,0,0,0,3,0,0,2,0,1,1,0,2,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,2
2484,19,9,0,0,0,1,0,2,4,4,2,8,0,7,5,4,5,0,0,14,12,7,0,0,19,2,8,6,3,16,3,4,2,0,5,2,2,4,0,0,0,19
2485,22,46,0,1,3,4,2,8,9,6,7,16,7,5,6,2,59,0,0,1,7,11,5,5,28,5,8,10,5,16,12,4,6,8,7,2,0,1,0,0,8,36
2486,85,97,2,14,13,3,5,38,30,23,22,4,11,17,3,2,102,0,7,68,26,30,13,13,82,29,32,17,4,78,4,6,6,28,19,20,3,0,0,0,0,82
2487,33,31,7,2,2,0,1,10,5,7,8,10,12,0,3,1,11,0,1,48,10,10,5,5,30,5,10,10,5,22,8,0,0,2,6,6,4,12,0,0,0,30
2488,110,96,18,20,14,7,16,16,27,21,13,26,14,14,19,5,47,11,18,106,19,28,18,17,82,17,22,35,8,47,35,0,14,18,13,14,12,11,0,0,0,82
2489,64,100,8,9,11,15,10,17,21,10,23,29,6,5,6,3,97,3,9,46,6,13,10,24,53,11,19,16,7,28,25,0,3,15,14,13,3,5,0,0,0,53
2490,85,94,11,3,2,4,17,57,34,19,12,8,10,2,8,7,71,0,5,88,73,35,8,3,119,27,37,43,12,109,10,0,10,30,34,18,20,7,0,0,0,119
2491,68,90,10,11,8,4,19,29,19,15,27,6,2,8,22,10,49,1,14,62,8,22,11,19,60,13,20,20,7,49,11,2,4,7,14,14,6,13,0,0,0,60
2492,26,43,1,2,7,3,5,3,16,6,7,10,4,5,2,0,19,2,3,43,7,11,6,6,30,6,9,11,4,18,12,0,1,4,4,2,4,15,0,0,0,30
2493,33,50,10,9,0,0,9,17,8,4,5,14,7,0,1,1,16,0,4,61,22,18,4,3,47,11,16,14,6,41,6,0,3,10,8,11,3,12,0,0,0,47
2494,23,8,2,2,4,0,8,0,3,0,4,6,0,2,2,0,9,0,0,20,3,6,2,3,14,3,6,4,1,8,6,0,0,0,5,4,3,2,0,0,0,14
2495,5,15,0,2,3,0,0,1,6,1,2,4,1,0,0,3,1,0,1,15,4,2,1,2,9,1,3,4,1,4,5,0,0,0,0,2,3,4,0,0,0,9
2496,23,25,0,1,3,0,4,4,13,4,5,12,0,2,2,4,16,0,0,26,31,8,0,0,39,6,14,13,6,39,0,2,5,9,6,7,5,5,0,0,0,39
2497,13,41,2,4,4,4,4,7,10,5,3,7,4,0,0,0,40,4,1,9,1,7,5,6,19,3,7,6,3,10,9,1,2,4,5,6,1,0,0,0,0,19
2498,103,129,13,16,0,3,21,81,36,15,24,11,4,8,16,21,107,0,2,86,67,46,15,5,133,29,45,45,14,117,16,12,11,31,33,32,3,11,0,0,0,133
2499,266,313,35,31,26,21,47,109,63,74,46,51,57,19,75,0,162,2,35,305,32,62,42,66,202,56,66,57,23,126,76,14,9,25,40,29,51,34,0,0,0,202
2500,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2501,347,376,36,42,46,35,71,94,99,72,98,76,34,20,188,60,305,11,96,63,22,58,31,109,220,65,75,60,20,138,82,24,50,47,44,45,3,7,0,0,6,226
2502,69,77,13,2,10,5,19,17,10,18,13,19,16,4,2,1,129,4,3,7,4,8,8,22,42,7,15,13,7,23,19,9,5,13,7,7,1,0,0,0,0,42
2503,72,40,6,0,2,2,4,25,26,13,6,18,7,3,1,0,30,0,7,74,43,24,4,2,73,18,26,21,8,70,3,6,1,15,21,19,4,7,0,0,0,73
2504,42,42,5,8,1,1,3,22,4,4,6,7,12,11,0,0,18,5,0,61,7,9,5,11,32,8,12,8,4,21,11,0,5,4,3,9,5,6,0,0,0,32
2505,8,12,2,0,2,1,1,5,2,5,0,2,0,0,0,0,10,0,1,9,1,4,0,2,7,1,2,4,0,3,4,0,1,4,1,0,0,1,0,0,0,7
2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,66,174,1,13,17,12,35,28,25,59,0,9,41,0,0,0,220,0,0,20,7,24,10,39,80,23,27,24,6,46,34,0,27,26,27,0,0,0,0,0,0,80
2508,23,25,3,1,4,0,4,13,2,16,5,0,0,0,1,0,43,0,2,2,2,5,3,6,16,4,7,3,2,10,6,4,3,5,3,1,0,0,0,0,0,16
2509,10,9,0,0,0,0,1,0,0,4,1,6,7,0,0,0,2,0,0,17,2,5,2,0,9,1,3,4,1,7,2,1,2,2,0,0,2,2,0,0,0,9
2510,556,540,34,28,20,12,44,314,135,52,132,155,123,47,132,170,156,29,79,530,603,208,20,4,835,235,304,228,68,811,24,221,78,114,148,136,39,99,0,0,0,835
2511,70,82,3,3,13,8,19,25,3,15,19,12,16,16,8,5,42,1,4,92,7,14,7,21,49,15,17,12,5,31,18,7,8,21,7,3,0,3,0,0,0,49
2512,100,110,16,7,15,15,10,37,24,28,47,11,0,0,18,15,110,1,16,50,13,23,12,26,74,19,28,20,7,39,35,4,13,8,25,13,6,5,0,0,0,74
2513,8,12,4,2,1,1,2,2,0,4,4,0,0,0,0,2,16,0,0,2,6,5,2,0,13,1,6,5,1,11,2,2,2,3,3,1,1,1,0,0,0,13
2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,123,183,30,26,12,10,34,52,35,44,29,15,6,13,18,14,238,1,0,35,17,30,18,42,107,33,40,29,5,52,55,7,22,41,20,12,0,5,0,0,0,107
2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,90,113,12,16,15,6,14,23,15,18,30,26,20,8,3,0,199,0,0,1,5,15,16,25,61,10,20,24,7,19,42,6,11,17,20,6,0,1,0,0,0,61
2518,180,183,14,15,11,3,21,91,77,30,34,31,25,11,35,5,54,4,14,251,77,75,23,15,190,47,61,61,21,161,29,3,12,24,32,47,20,52,0,0,0,190
2519,11,36,5,1,4,4,2,7,3,5,1,11,4,0,3,0,36,0,2,6,7,9,4,3,23,2,8,9,4,13,10,6,7,6,3,1,0,0,0,0,0,23
2520,44,34,0,0,6,0,23,23,4,6,10,1,4,1,9,10,32,0,0,27,3,7,4,9,23,3,8,8,4,13,10,4,4,5,8,2,0,0,0,0,0,23
2521,13,8,0,0,0,1,5,6,1,0,2,6,0,0,2,3,8,0,0,8,0,1,3,3,7,1,2,4,0,5,2,3,0,0,4,0,0,0,0,0,0,7
2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,63,90,6,8,12,8,9,14,24,25,29,13,0,5,13,0,97,1,9,33,10,15,8,20,53,11,20,15,7,38,15,3,8,14,10,11,2,5,0,0,0,53
2524,94,119,11,13,15,18,19,8,16,62,19,20,10,2,86,3,27,4,9,84,14,23,18,23,78,15,23,32,8,34,44,8,3,4,0,10,7,46,0,0,0,78
2525,30,18,5,0,0,0,11,11,5,9,0,0,5,2,1,0,5,0,1,41,15,12,3,0,30,4,11,10,5,26,4,0,3,11,8,0,2,6,0,0,0,30
2526,7,4,0,0,0,0,0,1,1,2,2,3,2,0,2,0,0,0,0,9,2,3,1,0,6,1,3,2,0,6,0,0,0,0,2,0,0,4,0,0,0,6
2527,60,80,8,7,11,10,6,15,24,15,20,13,8,3,27,10,78,0,10,15,6,13,8,17,44,11,14,13,6,25,19,0,0,10,17,11,5,1,0,0,0,44
2528,199,277,32,71,42,20,25,16,111,64,28,30,30,7,221,5,49,0,13,188,27,52,29,55,163,37,55,54,17,57,106,0,7,12,14,21,23,86,0,0,0,163
2529,101,110,5,11,4,2,17,76,42,12,20,14,3,5,12,4,35,7,13,140,58,46,10,6,120,33,40,39,8,102,18,6,6,30,19,20,11,28,0,0,0,120
2530,116,143,22,21,18,3,11,19,24,29,32,47,21,12,29,2,62,6,10,150,24,30,17,30,101,23,33,36,9,63,38,0,1,5,18,14,18,45,0,0,0,101
2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,133,166,13,9,24,14,21,41,44,27,35,36,28,7,30,13,214,0,3,39,14,29,18,39,100,21,30,40,9,41,59,7,18,34,30,9,0,2,0,0,153,253
2533,82,134,12,25,9,9,4,22,22,31,28,21,25,8,138,12,37,1,12,16,6,14,13,28,61,11,22,21,7,34,27,3,6,5,16,17,5,9,0,0,0,61
2534,53,49,13,4,6,5,2,21,13,16,9,2,4,7,4,0,33,0,0,65,15,17,10,5,47,7,17,16,7,31,16,6,4,2,7,11,3,14,0,0,0,47
2535,119,149,15,23,21,12,1,36,57,48,33,10,6,6,114,11,28,1,4,110,47,49,24,12,132,29,38,51,14,95,37,1,7,15,12,18,27,52,0,0,0,132
2536,10,38,2,2,3,0,1,13,4,4,6,9,2,2,0,2,20,1,1,24,4,5,3,5,17,2,7,6,2,9,8,4,2,3,2,3,1,2,0,0,0,17
2537,228,240,31,49,36,21,27,82,62,39,25,53,34,9,9,35,377,0,2,45,16,47,26,62,151,43,51,42,15,76,75,18,32,49,12,17,7,16,0,0,0,151
2538,444,494,65,73,64,33,52,201,132,73,85,68,50,42,147,67,510,3,23,188,179,197,50,42,468,115,168,139,46,363,105,16,69,153,145,52,28,5,0,0,0,468
2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,10,10,0,0,1,0,0,3,7,0,2,3,4,0,0,0,1,0,1,18,2,5,2,0,9,1,3,4,1,7,2,0,0,2,1,3,2,1,0,0,0,9
2541,51,41,3,8,9,7,6,4,12,8,20,6,3,6,0,0,54,1,0,37,7,13,6,11,37,9,11,11,6,23,14,0,8,15,8,3,3,0,0,0,0,37
2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,33,37,0,6,3,0,3,16,13,4,0,9,13,3,0,6,22,0,1,41,24,12,3,2,41,10,16,10,5,36,5,4,0,8,13,8,3,5,0,0,17,58
2544,32,44,1,4,2,0,5,18,10,10,3,11,12,0,0,0,44,8,1,23,5,10,5,8,28,18,8,2,0,27,1,0,5,8,6,3,1,5,0,0,0,28
2545,18,43,7,5,5,2,0,13,13,7,3,6,0,0,1,4,12,0,0,44,6,9,3,5,23,5,7,7,4,13,10,0,1,3,3,3,5,8,0,0,0,23
2546,196,198,25,29,27,22,25,58,47,48,39,41,22,11,33,65,112,4,60,120,27,47,19,49,142,37,47,43,15,98,44,3,8,20,39,35,19,18,0,0,0,142
2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,70,70,5,2,1,4,10,61,21,17,9,3,0,7,4,0,38,2,21,75,30,31,9,5,75,30,30,14,1,74,1,6,6,14,12,13,13,11,0,0,0,75
2549,29,27,3,7,5,0,4,22,1,4,7,3,0,0,0,0,48,0,0,8,9,12,4,2,27,5,8,10,4,20,7,0,0,13,5,3,0,6,0,0,0,27
2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,36,44,12,8,9,6,1,2,8,10,8,11,3,2,2,0,16,0,2,60,9,13,6,6,34,9,12,8,5,23,11,3,2,8,2,6,4,9,0,0,0,34
2552,345,410,54,30,27,13,62,222,116,63,125,39,3,1,92,54,316,3,71,219,206,165,39,21,431,123,159,113,36,400,31,13,46,101,156,49,40,26,0,0,0,431
2553,54,60,11,7,12,5,11,22,15,7,10,9,2,3,0,5,95,0,6,8,2,6,5,17,30,6,9,10,5,10,20,3,4,11,5,4,3,0,0,0,0,30
2554,2,13,1,0,0,0,3,1,3,0,1,0,6,0,0,0,13,0,0,2,0,2,0,3,5,1,1,3,0,2,3,1,1,3,0,0,0,0,0,0,0,5
2555,27,22,2,1,3,1,3,1,5,6,8,6,5,8,7,1,4,0,1,36,6,7,4,5,22,5,7,7,3,18,4,0,0,2,3,3,2,12,0,0,0,22
2556,28,23,1,8,1,0,26,1,0,5,5,4,0,0,3,8,8,0,0,32,7,7,4,3,21,5,7,6,3,16,5,0,2,5,1,2,5,6,0,0,0,21
2557,86,82,8,8,8,4,8,31,38,23,15,11,14,0,24,13,84,0,5,42,23,32,12,12,79,21,33,18,7,65,14,4,11,17,11,19,11,6,0,0,0,79
2558,33,33,3,1,3,0,3,18,17,10,3,2,3,3,0,0,18,0,8,40,14,15,4,2,35,11,14,8,2,35,0,2,4,4,10,4,6,5,0,0,24,59
2559,19,3,0,0,0,0,0,6,0,0,0,6,0,10,0,0,0,0,0,22,3,5,2,0,10,2,3,4,1,8,2,0,0,0,4,0,0,6,0,0,0,10
2560,84,108,16,27,15,13,16,28,17,26,18,9,7,0,2,33,135,2,3,17,2,13,8,30,53,9,20,17,7,17,36,6,11,15,13,7,1,0,0,0,0,53
2561,27,65,3,5,6,7,2,5,15,7,4,14,20,4,2,11,64,2,2,11,5,12,4,10,31,8,13,9,1,23,8,5,5,4,8,6,3,0,0,0,0,31
2562,42,68,3,11,8,0,5,15,15,16,9,21,7,0,23,16,61,0,1,9,15,22,8,5,50,12,17,14,7,37,13,6,15,11,9,5,0,4,0,0,0,50
2563,43,62,9,11,10,2,12,10,11,8,4,12,4,12,0,5,86,4,0,10,4,12,7,13,36,8,11,12,5,14,22,3,5,15,8,3,0,2,0,0,0,36
2564,15,46,3,0,3,3,4,4,4,5,6,6,8,15,10,3,43,1,0,4,5,9,2,4,20,4,8,5,3,13,7,5,5,3,6,0,0,1,0,0,0,20
2565,29,30,2,2,2,0,4,9,11,7,3,8,10,1,0,9,33,0,0,17,14,13,4,2,33,5,12,11,5,28,5,2,1,9,10,7,2,2,0,0,0,33
2566,41,64,5,2,2,5,4,16,9,10,9,12,28,3,23,1,42,3,1,35,20,18,8,6,52,14,20,13,5,45,7,5,9,13,14,8,3,0,0,0,0,52
2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,27,40,3,2,0,0,27,5,5,4,6,9,0,6,15,0,13,0,4,35,8,11,4,5,28,10,11,7,0,23,5,0,3,3,0,7,5,10,0,0,0,28
2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,6,19,0,0,0,0,19,0,1,2,1,1,0,1,1,0,3,0,0,21,5,3,2,2,12,5,5,2,0,11,1,0,0,2,1,1,3,5,0,0,0,12
2571,9,15,4,0,3,1,0,5,0,3,7,1,0,0,0,0,12,0,1,11,8,5,1,0,14,9,3,2,0,14,0,0,0,6,5,3,0,0,0,0,0,14
2572,32,38,0,3,2,4,5,12,14,2,6,6,13,3,1,0,7,1,3,58,6,14,4,6,30,7,13,6,4,23,7,0,4,4,6,6,2,8,0,0,0,30
2573,89,79,9,5,4,6,22,30,13,13,18,28,14,6,7,3,28,4,19,107,18,27,11,15,71,23,27,20,1,59,12,4,4,3,13,14,15,18,0,0,0,71
2574,17,41,2,9,4,0,3,12,7,0,13,0,5,3,0,0,32,0,3,23,8,13,4,3,28,7,11,10,0,24,4,0,3,14,4,0,3,4,0,0,0,28
2575,60,42,0,3,4,5,3,1,15,10,13,29,12,7,3,1,13,0,3,82,11,15,9,8,43,7,15,14,7,27,16,3,0,8,3,6,7,16,0,0,0,43
2576,55,94,16,13,14,8,5,34,14,21,9,3,5,7,6,13,89,2,17,22,11,24,8,16,59,26,21,12,0,48,11,4,6,16,16,11,3,3,0,0,0,59
2577,30,29,4,2,4,0,6,7,17,3,2,4,8,2,1,0,20,0,5,33,10,10,4,2,26,6,11,9,0,22,4,5,1,5,3,8,1,3,0,0,0,26
2578,13,15,1,2,1,0,12,5,0,0,4,1,0,2,8,0,6,0,1,13,3,3,3,2,11,5,4,2,0,10,1,0,0,3,3,2,1,2,0,0,0,11
2579,53,42,0,0,1,2,7,18,17,12,9,9,20,0,2,12,26,1,1,53,33,21,5,2,61,29,22,9,1,61,0,7,0,10,21,12,6,5,0,0,0,61
2580,1,6,0,1,0,0,0,0,1,2,0,3,0,0,0,3,0,0,0,4,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3
2581,28,43,2,0,4,3,5,13,12,10,7,6,6,3,0,2,14,0,4,51,12,13,5,5,35,5,12,12,6,26,9,0,3,5,5,7,2,13,0,0,0,35
2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,80,84,3,8,3,4,3,45,36,18,16,8,9,11,14,24,43,2,9,72,41,36,10,4,91,25,37,23,6,81,10,0,11,39,16,15,3,7,0,0,0,91
2584,21,17,1,0,2,0,5,1,1,3,7,11,0,7,5,0,7,0,3,23,10,8,3,0,21,5,9,6,1,17,4,0,4,3,1,3,3,7,0,0,0,21
2585,166,174,29,27,25,21,16,44,47,43,34,33,16,5,5,6,58,0,33,238,16,33,21,44,114,25,31,46,12,50,64,4,7,21,24,28,17,13,0,0,0,114
2586,41,56,4,0,8,2,12,4,13,8,13,8,15,10,0,0,14,1,3,79,12,16,6,7,41,14,16,10,1,33,8,0,0,6,12,7,6,10,0,0,0,41
2587,66,59,5,8,17,12,15,12,4,11,12,11,12,6,7,0,6,1,28,83,14,22,7,12,55,26,19,10,0,47,8,0,2,1,5,16,7,24,0,0,0,55
2588,18,8,1,1,2,0,5,0,1,0,0,5,3,8,3,0,1,0,7,15,3,5,2,2,12,5,5,2,0,10,2,0,3,0,2,4,1,2,0,0,0,12
2589,34,29,3,3,0,0,4,10,7,13,5,11,6,1,1,1,21,0,3,37,8,10,4,5,27,9,10,7,1,21,6,4,2,0,10,1,4,6,0,0,0,27
2590,73,99,10,12,16,10,12,35,16,10,11,20,16,4,18,42,73,7,14,18,11,21,10,20,62,24,24,14,0,53,9,7,11,17,9,11,4,3,0,0,0,62
2591,95,94,8,10,8,5,14,20,22,29,34,20,12,7,9,7,141,0,2,30,7,17,12,25,61,10,20,24,7,30,31,0,9,21,13,14,3,1,0,0,0,61
2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,51,41,2,0,2,0,12,16,23,15,4,10,6,2,3,3,17,0,14,55,30,18,6,1,55,17,20,13,5,50,5,3,5,9,13,13,5,7,0,0,0,55
2596,32,45,9,1,2,0,4,12,24,13,3,8,0,1,11,0,13,5,0,48,7,11,5,7,30,8,13,9,0,23,7,0,0,5,7,3,5,10,0,0,0,30
2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,58,26,5,1,10,5,11,8,0,6,6,22,3,7,1,0,9,0,35,39,11,15,7,4,37,16,13,7,1,31,6,2,6,4,4,7,4,10,0,0,0,37
2599,27,32,2,1,3,4,0,3,5,11,10,13,7,0,0,0,11,0,0,48,6,9,5,5,25,0,11,10,4,15,10,1,0,4,3,5,3,9,0,0,0,25
2600,8,9,0,0,0,0,0,1,3,3,8,2,0,0,10,1,6,0,0,0,0,1,1,3,5,1,1,3,0,2,3,0,0,1,3,1,0,0,0,0,0,5
2601,9,14,0,0,0,0,0,0,5,0,1,5,10,2,0,2,0,0,0,21,4,3,2,2,11,1,5,4,1,9,2,0,3,0,0,2,3,3,0,0,0,11
2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,56,57,14,10,0,0,3,27,29,7,9,12,2,0,8,0,8,1,3,93,10,18,4,12,44,18,16,9,1,35,9,0,1,5,11,11,5,11,0,0,0,44
2604,287,295,36,49,37,33,58,111,83,86,27,31,8,23,41,69,282,4,20,166,96,102,43,34,275,81,95,72,27,221,54,21,65,65,39,73,9,3,0,0,0,275
2605,40,55,3,8,7,3,14,10,10,12,7,9,4,8,3,15,31,0,0,46,7,12,5,10,34,5,12,11,6,21,13,0,4,6,8,5,5,6,0,0,0,34
2606,15,17,0,1,4,1,3,10,2,1,1,5,2,2,3,3,11,0,0,15,6,6,2,0,14,4,8,2,0,13,1,1,3,5,5,0,0,0,0,0,0,14
2607,87,82,0,5,0,0,7,43,34,27,15,11,18,9,4,1,34,0,5,125,58,37,8,3,106,30,39,31,6,105,1,2,6,31,22,12,8,25,0,0,0,106
2608,30,35,0,0,1,2,1,7,5,5,12,8,16,8,0,1,9,0,1,54,16,13,5,2,36,9,12,10,5,29,7,0,6,8,4,6,5,7,0,0,0,36
2609,6,8,0,0,0,1,8,0,0,3,1,1,0,0,2,0,0,0,0,12,3,3,1,0,7,3,3,1,0,7,0,0,0,0,2,1,3,1,0,0,0,7
2610,13,7,1,0,0,1,5,3,0,4,0,2,1,3,1,0,2,0,4,13,3,4,2,0,9,4,3,2,0,8,1,0,0,2,2,1,1,3,0,0,0,9
2611,32,37,0,2,3,3,3,13,5,4,1,14,15,6,9,2,24,0,6,28,48,10,0,0,58,14,19,20,5,58,0,5,8,11,20,9,4,1,0,0,0,58
