mgra,PUMA,REGION
6806,7322,1
6807,7322,1
6808,7322,1
6809,7322,1
6810,7322,1
6811,7322,1
6812,7322,1
6813,7322,1
6814,7322,1
6815,7322,1
6816,7322,1
6817,7322,1
6818,7322,1
6819,7322,1
6820,7322,1
6821,7322,1
6822,7322,1
6823,7322,1
6824,7322,1
6825,7322,1
6826,7322,1
6827,7322,1
6828,7322,1
6829,7322,1
6830,7322,1
6831,7322,1
6832,7322,1
6833,7322,1
6834,7322,1
6835,7322,1
6836,7322,1
6837,7322,1
6838,7322,1
6839,7322,1
6840,7322,1
6841,7322,1
6842,7322,1
6843,7322,1
6844,7322,1
6845,7322,1
6846,7322,1
6847,7322,1
6848,7322,1
6849,7322,1
6850,7322,1
6851,7322,1
6852,7322,1
6853,7322,1
6854,7322,1
6855,7322,1
6856,7322,1
6857,7322,1
6858,7322,1
6859,7322,1
6860,7322,1
6861,7322,1
6862,7322,1
6863,7322,1
6864,7322,1
6865,7322,1
6866,7322,1
6867,7322,1
6868,7322,1
6869,7322,1
6870,7322,1
6871,7322,1
6872,7322,1
6873,7322,1
6874,7322,1
6875,7322,1
6876,7322,1
6877,7322,1
6878,7322,1
6879,7322,1
6880,7322,1
6881,7322,1
6882,7322,1
6883,7322,1
6884,7322,1
6885,7322,1
6886,7322,1
6887,7322,1
6888,7322,1
6889,7322,1
6890,7322,1
6891,7322,1
6892,7322,1
6893,7322,1
6894,7322,1
6895,7322,1
6896,7322,1
6897,7322,1
6898,7322,1
6899,7322,1
6900,7322,1
6901,7322,1
6902,7322,1
6903,7322,1
6904,7322,1
6905,7322,1
6906,7322,1
6907,7322,1
6908,7322,1
6909,7322,1
6910,7322,1
6911,7322,1
6912,7322,1
6913,7322,1
6914,7322,1
6915,7322,1
6916,7322,1
6917,7322,1
6918,7322,1
6919,7322,1
6920,7322,1
6921,7322,1
6922,7322,1
6923,7322,1
6924,7322,1
6925,7322,1
6926,7322,1
6927,7322,1
6928,7322,1
6929,7322,1
6930,7322,1
6931,7322,1
6932,7322,1
6933,7322,1
6934,7322,1
6935,7322,1
6936,7322,1
6937,7322,1
6938,7322,1
6939,7322,1
6940,7322,1
6941,7322,1
6942,7322,1
6943,7322,1
6944,7322,1
6945,7322,1
6946,7322,1
6947,7322,1
6948,7322,1
6949,7322,1
6950,7322,1
6951,7322,1
6952,7322,1
6953,7322,1
6954,7322,1
6955,7322,1
6956,7322,1
6957,7322,1
6958,7322,1
6959,7322,1
6960,7322,1
6961,7322,1
6962,7322,1
6963,7322,1
6964,7322,1
6965,7322,1
6966,7322,1
6967,7322,1
6968,7322,1
6969,7322,1
6970,7322,1
6971,7322,1
6972,7322,1
6973,7322,1
6974,7322,1
6975,7322,1
6976,7322,1
6977,7322,1
6978,7322,1
6979,7322,1
6980,7322,1
6981,7322,1
6982,7322,1
6983,7322,1
6984,7322,1
6985,7322,1
6986,7322,1
6987,7322,1
6988,7322,1
6989,7322,1
6990,7322,1
6991,7322,1
6992,7322,1
6993,7322,1
6994,7322,1
6995,7322,1
6996,7322,1
6997,7322,1
6998,7322,1
6999,7322,1
7000,7322,1
7001,7322,1
7002,7322,1
7003,7322,1
7004,7322,1
7005,7322,1
7006,7322,1
7007,7322,1
7008,7322,1
7009,7322,1
7010,7322,1
7011,7322,1
7012,7322,1
7013,7322,1
7014,7322,1
7015,7322,1
7016,7322,1
7017,7322,1
7018,7322,1
7019,7322,1
7020,7322,1
7021,7322,1
7022,7322,1
7023,7322,1
7024,7322,1
7025,7322,1
7026,7322,1
7027,7322,1
7028,7322,1
7029,7322,1
7030,7322,1
7031,7322,1
7032,7322,1
7033,7322,1
7034,7322,1
7035,7322,1
7036,7322,1
7037,7322,1
7038,7322,1
7039,7322,1
7040,7322,1
7041,7322,1
7042,7322,1
7043,7322,1
7044,7322,1
7045,7322,1
7046,7322,1
7047,7322,1
7048,7322,1
7049,7322,1
7050,7322,1
7051,7322,1
7052,7322,1
7053,7322,1
7054,7322,1
7055,7322,1
7056,7322,1
7057,7322,1
7058,7322,1
7059,7322,1
7060,7322,1
7061,7322,1
7062,7322,1
7063,7322,1
7064,7322,1
7065,7322,1
7066,7322,1
7067,7322,1
7068,7322,1
7069,7322,1
7070,7322,1
7071,7322,1
7072,7322,1
7073,7322,1
7074,7322,1
7075,7322,1
7076,7322,1
7077,7322,1
7078,7322,1
7079,7322,1
7080,7322,1
7081,7322,1
7082,7322,1
7083,7322,1
7084,7322,1
7085,7322,1
7086,7322,1
7087,7322,1
7088,7322,1
7089,7322,1
7090,7322,1
7091,7322,1
7092,7322,1
7093,7322,1
7094,7322,1
7095,7322,1
7096,7322,1
7097,7322,1
7098,7322,1
7099,7322,1
7100,7322,1
7101,7322,1
7102,7322,1
7103,7322,1
7104,7322,1
7105,7322,1
7106,7322,1
7107,7322,1
7108,7322,1
7109,7322,1
7110,7322,1
7111,7322,1
7112,7322,1
7113,7322,1
7114,7322,1
7115,7322,1
7116,7322,1
7117,7322,1
7118,7322,1
7119,7322,1
7120,7322,1
7121,7322,1
7122,7322,1
7123,7322,1
7124,7322,1
7125,7322,1
7126,7322,1
7127,7322,1
7128,7322,1
7129,7322,1
7130,7322,1
7131,7322,1
7132,7322,1
7133,7322,1
7134,7322,1
7135,7322,1
7136,7322,1
7137,7322,1
7138,7322,1
7139,7322,1
7140,7322,1
7141,7322,1
7142,7322,1
7143,7322,1
7144,7322,1
7145,7322,1
7146,7322,1
7147,7322,1
7148,7322,1
7149,7322,1
7150,7322,1
7151,7322,1
7152,7322,1
7153,7322,1
7154,7322,1
7155,7322,1
7156,7322,1
7157,7322,1
7158,7322,1
7159,7322,1
7160,7322,1
7161,7322,1
7162,7322,1
7163,7322,1
7164,7322,1
7165,7322,1
7166,7322,1
7167,7322,1
7168,7322,1
7169,7322,1
7170,7322,1
7171,7322,1
7172,7322,1
7173,7322,1
7174,7322,1
7175,7322,1
7176,7322,1
7177,7322,1
7178,7322,1
7179,7322,1
7180,7322,1
7181,7322,1
7182,7322,1
7183,7322,1
7184,7322,1
7185,7322,1
7186,7322,1
7187,7322,1
7188,7322,1
7189,7322,1
7190,7322,1
7191,7322,1
7192,7322,1
7193,7322,1
7194,7322,1
7195,7322,1
7196,7322,1
7197,7322,1
7198,7322,1
7199,7322,1
7200,7322,1
7201,7322,1
7202,7322,1
7203,7322,1
7204,7322,1
7205,7322,1
7206,7322,1
7207,7322,1
7208,7322,1
7209,7322,1
7210,7322,1
7211,7322,1
7212,7322,1
7213,7322,1
7214,7322,1
7215,7322,1
7216,7322,1
7217,7322,1
7218,7322,1
7219,7322,1
7220,7322,1
7221,7322,1
7222,7322,1
7223,7322,1
7224,7322,1
7225,7322,1
7226,7322,1
7227,7322,1
7228,7322,1
7229,7322,1
7230,7322,1
7231,7322,1
7232,7322,1
7233,7322,1
7234,7322,1
7235,7322,1
7236,7322,1
7237,7322,1
7238,7322,1
7239,7322,1
7240,7322,1
7241,7322,1
7242,7322,1
7243,7322,1
7244,7322,1
7245,7322,1
7246,7322,1
7247,7322,1
7248,7322,1
7249,7322,1
7250,7322,1
7251,7322,1
7252,7322,1
7253,7322,1
7254,7322,1
7255,7322,1
7256,7322,1
7257,7322,1
7258,7322,1
7259,7322,1
7260,7322,1
7261,7322,1
7262,7322,1
7263,7322,1
7264,7322,1
7265,7322,1
7266,7322,1
7267,7322,1
7268,7322,1
7269,7322,1
7270,7322,1
7271,7322,1
7272,7322,1
7273,7322,1
7274,7322,1
7275,7322,1
7276,7322,1
7277,7322,1
7278,7322,1
7279,7322,1
7280,7322,1
7281,7322,1
7282,7322,1
7283,7322,1
7284,7322,1
7285,7322,1
7286,7322,1
7287,7322,1
7288,7322,1
7289,7322,1
7290,7322,1
7291,7322,1
7292,7322,1
7293,7322,1
7294,7322,1
7295,7322,1
7296,7322,1
7297,7322,1
7298,7322,1
7299,7322,1
7300,7322,1
7301,7322,1
7302,7322,1
7303,7322,1
7304,7322,1
7305,7322,1
7306,7322,1
7307,7322,1
7308,7322,1
7309,7322,1
7310,7322,1
7311,7322,1
7312,7322,1
7313,7322,1
7314,7322,1
7315,7322,1
7316,7322,1
7317,7322,1
7318,7322,1
7319,7322,1
7320,7322,1
7321,7322,1
7322,7322,1
7323,7322,1
7324,7322,1
7325,7322,1
7326,7322,1
7327,7322,1
7328,7322,1
7329,7322,1
7330,7322,1
7331,7322,1
7332,7322,1
7333,7322,1
7334,7322,1
7335,7322,1
7336,7322,1
7337,7322,1
7338,7322,1
7339,7322,1
7340,7322,1
7341,7322,1
7342,7322,1
7343,7322,1
7344,7322,1
7345,7322,1
7346,7322,1
7347,7322,1
7348,7322,1
7349,7322,1
7350,7322,1
7351,7322,1
7352,7310,1
7353,7322,1
7354,7322,1
7355,7322,1
7356,7310,1
7357,7310,1
7358,7310,1
7359,7310,1
7360,7310,1
7361,7310,1
7362,7310,1
7363,7310,1
7364,7310,1
7365,7310,1
7366,7310,1
7367,7310,1
7368,7310,1
7369,7310,1
7370,7310,1
7371,7310,1
7372,7310,1
7373,7310,1
7374,7310,1
7375,7310,1
7376,7310,1
7377,7310,1
7378,7310,1
7379,7310,1
7380,7310,1
7381,7310,1
7382,7310,1
7383,7310,1
7384,7310,1
7385,7310,1
7386,7310,1
7387,7310,1
7388,7310,1
7389,7310,1
7390,7310,1
7391,7310,1
7392,7310,1
7393,7310,1
7394,7310,1
7395,7310,1
7396,7310,1
7397,7310,1
7398,7310,1
7399,7310,1
7400,7310,1
7401,7310,1
7402,7310,1
7403,7310,1
7404,7310,1
7405,7310,1
7406,7310,1
7407,7310,1
7408,7310,1
7409,7310,1
7410,7310,1
7411,7310,1
7412,7310,1
7413,7310,1
7414,7310,1
7415,7310,1
7416,7310,1
7417,7310,1
7418,7310,1
7419,7310,1
7420,7310,1
7421,7310,1
7422,7310,1
7423,7310,1
7424,7310,1
7425,7310,1
7426,7310,1
7427,7310,1
7428,7310,1
7429,7310,1
7430,7310,1
7431,7310,1
7432,7310,1
7433,7310,1
7434,7310,1
7435,7310,1
7436,7310,1
7437,7310,1
7438,7310,1
7439,7310,1
7440,7310,1
7441,7310,1
7442,7310,1
7443,7310,1
7444,7310,1
7445,7310,1
7446,7310,1
7447,7310,1
7448,7310,1
7449,7310,1
7450,7310,1
7451,7310,1
7452,7310,1
7453,7310,1
7454,7310,1
7455,7310,1
7456,7310,1
7457,7310,1
7458,7310,1
7459,7310,1
7460,7310,1
7461,7310,1
7462,7310,1
7463,7310,1
7464,7310,1
7465,7310,1
7466,7310,1
7467,7310,1
7468,7310,1
7469,7310,1
7470,7310,1
7471,7310,1
7472,7310,1
7473,7310,1
7474,7310,1
7475,7310,1
7476,7310,1
7477,7310,1
7478,7310,1
7479,7310,1
7480,7310,1
7481,7310,1
7482,7310,1
7483,7310,1
7484,7310,1
7485,7310,1
7486,7310,1
7487,7310,1
7488,7310,1
7489,7310,1
7490,7310,1
7491,7310,1
7492,7310,1
7493,7310,1
7494,7310,1
7495,7310,1
7496,7310,1
7497,7310,1
7498,7310,1
7499,7310,1
7500,7310,1
7501,7310,1
7502,7310,1
7503,7310,1
7504,7310,1
7505,7310,1
7506,7310,1
7507,7310,1
7508,7310,1
7509,7310,1
7510,7310,1
7511,7310,1
7512,7310,1
7513,7310,1
7514,7310,1
7515,7310,1
7516,7310,1
7517,7310,1
7518,7310,1
7519,7310,1
7520,7310,1
7521,7310,1
7522,7310,1
7523,7310,1
7524,7310,1
7525,7310,1
7526,7321,1
7527,7321,1
7528,7321,1
7529,7321,1
7530,7321,1
7531,7321,1
7532,7321,1
7533,7321,1
7534,7321,1
7535,7321,1
7536,7321,1
7537,7321,1
7538,7321,1
7539,7321,1
7540,7321,1
7541,7321,1
7542,7321,1
7543,7321,1
7544,7321,1
7545,7321,1
7546,7321,1
7547,7321,1
7548,7321,1
7549,7321,1
7550,7321,1
7551,7321,1
7552,7321,1
7553,7321,1
7554,7321,1
7555,7321,1
7556,7321,1
7557,7321,1
7558,7321,1
7559,7321,1
7560,7321,1
7561,7321,1
7562,7321,1
7563,7321,1
7564,7321,1
7565,7321,1
7566,7321,1
7567,7321,1
7568,7321,1
7569,7321,1
7570,7321,1
7571,7321,1
7572,7321,1
7573,7321,1
7574,7321,1
7575,7321,1
7576,7321,1
7577,7321,1
7578,7321,1
7579,7321,1
7580,7321,1
7581,7321,1
7582,7321,1
7583,7321,1
7584,7321,1
7585,7321,1
7586,7321,1
7587,7321,1
7588,7321,1
7589,7321,1
7590,7321,1
7591,7321,1
7592,7321,1
7593,7321,1
7594,7321,1
7595,7321,1
7596,7321,1
7597,7321,1
7598,7321,1
7599,7321,1
7600,7321,1
7601,7321,1
7602,7321,1
7603,7321,1
7604,7321,1
7605,7321,1
7606,7321,1
7607,7321,1
7608,7321,1
7609,7321,1
7610,7321,1
7611,7321,1
7612,7321,1
7613,7321,1
7614,7321,1
7615,7321,1
7616,7321,1
7617,7321,1
7618,7321,1
7619,7321,1
7620,7321,1
7621,7321,1
7622,7321,1
7623,7321,1
7624,7321,1
7625,7321,1
7626,7321,1
7627,7321,1
7628,7321,1
7629,7321,1
7630,7321,1
7631,7321,1
7632,7321,1
7633,7321,1
7634,7321,1
7635,7321,1
7636,7321,1
7637,7321,1
7638,7321,1
7639,7321,1
7640,7321,1
7641,7321,1
7642,7321,1
7643,7321,1
7644,7321,1
7645,7321,1
7646,7321,1
7647,7321,1
7648,7321,1
7649,7321,1
7650,7321,1
7651,7321,1
7652,7321,1
7653,7321,1
7654,7321,1
7655,7321,1
7656,7321,1
7657,7321,1
7658,7321,1
7659,7321,1
7660,7321,1
7661,7321,1
7662,7321,1
7663,7321,1
7664,7321,1
7665,7321,1
7666,7321,1
7667,7321,1
7668,7321,1
7669,7321,1
7670,7321,1
7671,7321,1
7672,7321,1
7673,7321,1
7674,7321,1
7675,7321,1
7676,7321,1
7677,7321,1
7678,7321,1
7679,7321,1
7680,7321,1
7681,7321,1
7682,7321,1
7683,7321,1
7684,7321,1
7685,7321,1
7686,7321,1
7687,7321,1
7688,7321,1
7689,7321,1
7690,7321,1
7691,7321,1
7692,7321,1
7693,7321,1
7694,7321,1
7695,7321,1
7696,7321,1
7697,7321,1
7698,7321,1
7699,7321,1
7700,7321,1
7701,7321,1
7702,7321,1
7703,7321,1
7704,7321,1
7705,7321,1
7706,7321,1
7707,7321,1
7708,7321,1
7709,7321,1
7710,7321,1
7711,7321,1
7712,7321,1
7713,7321,1
7714,7321,1
7715,7321,1
7716,7321,1
7717,7321,1
7718,7321,1
7719,7321,1
7720,7321,1
7721,7321,1
7722,7321,1
7723,7321,1
7724,7321,1
7725,7321,1
7726,7321,1
7727,7321,1
7728,7321,1
7729,7321,1
7730,7321,1
7731,7321,1
7732,7321,1
7733,7321,1
7734,7321,1
7735,7321,1
7736,7321,1
7737,7321,1
7738,7321,1
7739,7321,1
7740,7321,1
7741,7321,1
7742,7321,1
7743,7321,1
7744,7321,1
7745,7321,1
7746,7321,1
7747,7321,1
7748,7321,1
7749,7321,1
7750,7321,1
7751,7321,1
7752,7321,1
7753,7321,1
7754,7321,1
7755,7321,1
7756,7321,1
7757,7321,1
7758,7321,1
7759,7321,1
7760,7321,1
7761,7321,1
7762,7321,1
7763,7321,1
7764,7321,1
7765,7321,1
7766,7321,1
7767,7321,1
7768,7321,1
7769,7321,1
7770,7321,1
7771,7321,1
7772,7321,1
7773,7321,1
7774,7321,1
7775,7321,1
7776,7321,1
7777,7321,1
7778,7321,1
7779,7321,1
7780,7321,1
7781,7321,1
7782,7321,1
7783,7321,1
7784,7321,1
7785,7321,1
7786,7321,1
7787,7321,1
7788,7321,1
7789,7321,1
7790,7321,1
7791,7321,1
7792,7321,1
7793,7321,1
7794,7321,1
7795,7321,1
7796,7321,1
7797,7321,1
7798,7321,1
7799,7321,1
7800,7321,1
7801,7321,1
7802,7321,1
7803,7321,1
7804,7321,1
7805,7321,1
7806,7321,1
7807,7321,1
7808,7321,1
7809,7321,1
7810,7321,1
7811,7321,1
7812,7321,1
7813,7321,1
7814,7321,1
7815,7321,1
7816,7321,1
7817,7321,1
7818,7321,1
7819,7321,1
7820,7321,1
7821,7321,1
7822,7321,1
7823,7321,1
7824,7321,1
7825,7321,1
7826,7321,1
7827,7321,1
7828,7321,1
7829,7321,1
7830,7321,1
7831,7321,1
7832,7321,1
7833,7321,1
7834,7321,1
7835,7321,1
7836,7321,1
7837,7321,1
7838,7321,1
7839,7321,1
7840,7321,1
7841,7321,1
7842,7321,1
7843,7321,1
7844,7321,1
7845,7321,1
7846,7321,1
7847,7321,1
7848,7321,1
7849,7321,1
7850,7321,1
7851,7321,1
7852,7321,1
7853,7321,1
7854,7321,1
7855,7321,1
7856,7321,1
7857,7321,1
7858,7321,1
7859,7321,1
7860,7321,1
7861,7321,1
7862,7321,1
7863,7321,1
7864,7321,1
7865,7321,1
7866,7321,1
7867,7321,1
7868,7321,1
7869,7321,1
7870,7321,1
7871,7321,1
7872,7321,1
7873,7321,1
7874,7321,1
7875,7321,1
7876,7321,1
7877,7321,1
7878,7321,1
7879,7321,1
7880,7321,1
7881,7321,1
7882,7321,1
7883,7321,1
7884,7321,1
7885,7321,1
7886,7321,1
7887,7321,1
7888,7321,1
7889,7321,1
7890,7321,1
7891,7321,1
7892,7321,1
7893,7321,1
7894,7321,1
7895,7321,1
7896,7321,1
7897,7321,1
7898,7321,1
7899,7321,1
7900,7321,1
7901,7321,1
7902,7321,1
7903,7321,1
7904,7321,1
7905,7321,1
7906,7321,1
7907,7321,1
7908,7321,1
7909,7321,1
7910,7321,1
7911,7321,1
7912,7321,1
7913,7321,1
7914,7321,1
7915,7321,1
7916,7321,1
7917,7321,1
7918,7321,1
7919,7321,1
7920,7321,1
7921,7321,1
7922,7321,1
7923,7321,1
7924,7321,1
7925,7321,1
7926,7321,1
7927,7321,1
7928,7321,1
7929,7321,1
7930,7321,1
7931,7321,1
7932,7321,1
7933,7321,1
7934,7321,1
7935,7321,1
7936,7321,1
7937,7321,1
7938,7321,1
7939,7321,1
7940,7321,1
7941,7321,1
7942,7321,1
7943,7321,1
7944,7321,1
7945,7321,1
7946,7321,1
7947,7321,1
7948,7321,1
7949,7321,1
7950,7321,1
7951,7321,1
7952,7321,1
7953,7321,1
7954,7321,1
7955,7321,1
7956,7321,1
7957,7321,1
7958,7321,1
7959,7321,1
7960,7321,1
7961,7321,1
7962,7321,1
7963,7321,1
7964,7321,1
7965,7321,1
7966,7321,1
7967,7321,1
7968,7321,1
7969,7321,1
7970,7321,1
7971,7321,1
7972,7321,1
7973,7321,1
7974,7321,1
7975,7321,1
7976,7321,1
7977,7321,1
7978,7321,1
7979,7321,1
7980,7321,1
7981,7321,1
7982,7321,1
7983,7321,1
7984,7321,1
7985,7321,1
7986,7321,1
7987,7321,1
7988,7321,1
7989,7321,1
7990,7321,1
7991,7321,1
7992,7321,1
7993,7321,1
7994,7321,1
7995,7321,1
7996,7321,1
7997,7321,1
7998,7321,1
7999,7321,1
8000,7321,1
8001,7321,1
8002,7321,1
8003,7321,1
8004,7321,1
8005,7321,1
8006,7321,1
8007,7321,1
8008,7321,1
8009,7321,1
8010,7321,1
8011,7321,1
8012,7321,1
8013,7321,1
8014,7321,1
8015,7321,1
8016,7321,1
8017,7321,1
8018,7321,1
8019,7321,1
8020,7321,1
8021,7321,1
8022,7321,1
8023,7321,1
8024,7321,1
8025,7321,1
8026,7321,1
8027,7321,1
8028,7321,1
8029,7321,1
8030,7321,1
8031,7321,1
8032,7321,1
8033,7321,1
8034,7321,1
8035,7321,1
8036,7321,1
8037,7321,1
8038,7321,1
8039,7321,1
8040,7321,1
8041,7321,1
8042,7321,1
8043,7321,1
8044,7321,1
8045,7321,1
8046,7321,1
8047,7321,1
8048,7321,1
8049,7321,1
8050,7321,1
8051,7321,1
8052,7321,1
8053,7321,1
8054,7321,1
8055,7321,1
8056,7321,1
8057,7321,1
8058,7321,1
8059,7321,1
8060,7321,1
8061,7321,1
8062,7321,1
8063,7321,1
8064,7321,1
8065,7321,1
8066,7321,1
8067,7321,1
8068,7321,1
8069,7321,1
8070,7321,1
8071,7321,1
8072,7321,1
8073,7321,1
8074,7321,1
8075,7321,1
8076,7321,1
8077,7321,1
8078,7321,1
8079,7321,1
8080,7321,1
8081,7321,1
8082,7321,1
8083,7321,1
8084,7321,1
8085,7321,1
8086,7321,1
8087,7321,1
8088,7321,1
8089,7321,1
8090,7321,1
8091,7321,1
8092,7321,1
8093,7321,1
8094,7321,1
8095,7321,1
8096,7321,1
8097,7321,1
8098,7321,1
8099,7321,1
8100,7321,1
8101,7321,1
8102,7321,1
8103,7321,1
8104,7321,1
8105,7321,1
8106,7321,1
8107,7321,1
8108,7321,1
8109,7321,1
8110,7321,1
8111,7321,1
8112,7321,1
8113,7321,1
8114,7321,1
8115,7321,1
8116,7321,1
8117,7321,1
8118,7321,1
8119,7321,1
8120,7321,1
8121,7321,1
8122,7321,1
8123,7321,1
8124,7321,1
8125,7321,1
8126,7321,1
8127,7321,1
8128,7321,1
8129,7321,1
8130,7321,1
8131,7321,1
8132,7321,1
8133,7321,1
8134,7321,1
8135,7321,1
8136,7321,1
8137,7321,1
8138,7321,1
8139,7321,1
8140,7321,1
8141,7321,1
8142,7321,1
8143,7321,1
8144,7321,1
8145,7321,1
8146,7321,1
8147,7321,1
8148,7321,1
8149,7321,1
8150,7321,1
8151,7321,1
8152,7321,1
8153,7321,1
8154,7321,1
8155,7321,1
8156,7321,1
8157,7321,1
8158,7321,1
8159,7321,1
8160,7321,1
8161,7321,1
8162,7321,1
8163,7321,1
8164,7321,1
8165,7321,1
8166,7321,1
8167,7321,1
8168,7321,1
8169,7321,1
8170,7321,1
8171,7321,1
8172,7321,1
8173,7321,1
8174,7321,1
8175,7321,1
8176,7321,1
8177,7321,1
8178,7321,1
8179,7321,1
8180,7321,1
8181,7321,1
8182,7321,1
8183,7321,1
8184,7321,1
8185,7321,1
8186,7321,1
8187,7321,1
8188,7321,1
8189,7321,1
8190,7321,1
8191,7321,1
8192,7321,1
8193,7321,1
8194,7321,1
8195,7321,1
8196,7321,1
8197,7321,1
8198,7321,1
8199,7321,1
8200,7321,1
8201,7321,1
8202,7321,1
8203,7321,1
8204,7321,1
8205,7321,1
8206,7321,1
8207,7321,1
8208,7321,1
8209,7321,1
8210,7321,1
8211,7321,1
8212,7321,1
8213,7321,1
8214,7321,1
8215,7321,1
8216,7321,1
8217,7321,1
8218,7321,1
8219,7321,1
8220,7321,1
8221,7321,1
8222,7321,1
8223,7321,1
8224,7321,1
8225,7321,1
8226,7321,1
8227,7321,1
8228,7321,1
8229,7321,1
8230,7321,1
8231,7321,1
8232,7321,1
8233,7321,1
8234,7321,1
8235,7321,1
8236,7321,1
8237,7321,1
8238,7321,1
8239,7321,1
8240,7321,1
8241,7321,1
8242,7321,1
8243,7321,1
8244,7321,1
8245,7321,1
8246,7321,1
8247,7321,1
8248,7321,1
8249,7321,1
8250,7321,1
8251,7321,1
8252,7321,1
8253,7321,1
8254,7321,1
8255,7321,1
8256,7321,1
8257,7321,1
8258,7321,1
8259,7321,1
8260,7321,1
8261,7321,1
8262,7321,1
8263,7321,1
8264,7321,1
8265,7321,1
8266,7321,1
8267,7321,1
8268,7321,1
8269,7321,1
8270,7321,1
8271,7321,1
8272,7321,1
8273,7321,1
8274,7321,1
8275,7321,1
8276,7321,1
8277,7321,1
8278,7321,1
8279,7321,1
8280,7321,1
8281,7321,1
8282,7321,1
8283,7321,1
8284,7321,1
8285,7321,1
8286,7321,1
8287,7321,1
8288,7321,1
8289,7321,1
8290,7321,1
8291,7321,1
8292,7321,1
8293,7321,1
8294,7321,1
8295,7321,1
8296,7321,1
8297,7321,1
8298,7321,1
8299,7321,1
8300,7321,1
8301,7321,1
8302,7321,1
8303,7321,1
8304,7321,1
8305,7321,1
8306,7321,1
8307,7321,1
8308,7321,1
8309,7321,1
8310,7321,1
8311,7321,1
8312,7321,1
8313,7321,1
8314,7321,1
8315,7321,1
8316,7321,1
8317,7321,1
8318,7321,1
8319,7321,1
8320,7321,1
8321,7321,1
8322,7321,1
8323,7321,1
8324,7321,1
8325,7321,1
8326,7321,1
8327,7321,1
8328,7321,1
8329,7321,1
8330,7321,1
8331,7321,1
8332,7321,1
8333,7321,1
8334,7321,1
8335,7321,1
8336,7321,1
8337,7321,1
8338,7321,1
8339,7321,1
8340,7321,1
8341,7321,1
8342,7321,1
8343,7321,1
8344,7321,1
8345,7321,1
8346,7321,1
8347,7321,1
8348,7321,1
8349,7321,1
8350,7321,1
8351,7321,1
8352,7321,1
8353,7321,1
8354,7321,1
8355,7321,1
8356,7321,1
8357,7321,1
8358,7321,1
8359,7321,1
8360,7321,1
8361,7321,1
8362,7321,1
8363,7321,1
8364,7321,1
8365,7321,1
8366,7321,1
8367,7321,1
8368,7321,1
8369,7321,1
8370,7321,1
8371,7321,1
8372,7321,1
8373,7321,1
8374,7321,1
8375,7321,1
8376,7321,1
8377,7320,1
8378,7320,1
8379,7320,1
8380,7320,1
8381,7320,1
8382,7320,1
8383,7320,1
8384,7320,1
8385,7320,1
8386,7320,1
8387,7320,1
8388,7320,1
8389,7320,1
8390,7320,1
8391,7320,1
8392,7320,1
8393,7320,1
8394,7320,1
8395,7320,1
8396,7320,1
8397,7320,1
8398,7320,1
8399,7320,1
8400,7320,1
8401,7320,1
8402,7320,1
8403,7320,1
8404,7320,1
8405,7320,1
8406,7320,1
8407,7320,1
8408,7320,1
8409,7320,1
8410,7320,1
8411,7320,1
8412,7320,1
8413,7320,1
8414,7320,1
8415,7320,1
8416,7320,1
8417,7320,1
8418,7320,1
8419,7320,1
8420,7320,1
8421,7320,1
8422,7320,1
8423,7320,1
8424,7320,1
8425,7320,1
8426,7320,1
8427,7320,1
8428,7320,1
8429,7320,1
8430,7320,1
8431,7320,1
8432,7320,1
8433,7320,1
8434,7320,1
8435,7320,1
8436,7320,1
8437,7320,1
8438,7320,1
8439,7320,1
8440,7320,1
8441,7320,1
8442,7320,1
8443,7320,1
8444,7320,1
8445,7320,1
8446,7320,1
8447,7320,1
8448,7320,1
8449,7320,1
8450,7320,1
8451,7320,1
8452,7320,1
8453,7320,1
8454,7320,1
8455,7320,1
8456,7320,1
8457,7320,1
8458,7320,1
8459,7320,1
8460,7320,1
8461,7320,1
8462,7320,1
8463,7320,1
8464,7320,1
8465,7320,1
8466,7320,1
8467,7320,1
8468,7320,1
8469,7320,1
8470,7320,1
8471,7320,1
8472,7320,1
8473,7320,1
8474,7320,1
8475,7320,1
8476,7320,1
8477,7320,1
8478,7320,1
8479,7320,1
8480,7320,1
8481,7320,1
8482,7320,1
8483,7320,1
8484,7320,1
8485,7320,1
8486,7320,1
8487,7320,1
8488,7320,1
8489,7320,1
8490,7320,1
8491,7320,1
8492,7320,1
8493,7320,1
8494,7320,1
8495,7320,1
8496,7320,1
8497,7320,1
8498,7320,1
8499,7320,1
8500,7320,1
8501,7320,1
8502,7320,1
8503,7320,1
8504,7320,1
8505,7320,1
8506,7320,1
8507,7320,1
8508,7320,1
8509,7320,1
8510,7320,1
8511,7320,1
8512,7320,1
8513,7320,1
8514,7320,1
8515,7320,1
8516,7320,1
8517,7320,1
8518,7320,1
8519,7320,1
8520,7320,1
8521,7320,1
8522,7320,1
8523,7320,1
8524,7320,1
8525,7320,1
8526,7320,1
8527,7320,1
8528,7320,1
8529,7320,1
8530,7321,1
8531,7321,1
8532,7321,1
8533,7321,1
8534,7321,1
8535,7321,1
8536,7321,1
8537,7321,1
8538,7321,1
8539,7321,1
8540,7321,1
8541,7321,1
8542,7321,1
8543,7321,1
8544,7321,1
8545,7321,1
8546,7321,1
8547,7321,1
8548,7321,1
8549,7321,1
8550,7321,1
8551,7321,1
8552,7321,1
8553,7321,1
